,H2,H3,H6,H7,H8,W1,W10,W6,W7,W9
ENSSSCT00000099306,42.6908819,124.6007029,17.82910021,10.04600448,10.95334052,63.50028338,60.03540542,5.622334473,35.83813328,28.16313552
ENSSSCT00000000923,3.589283354,12.64176248,20.33447483,4.020533616,2.972808468,5.636477788,12.46434239,0.133877675,10.88279298,7.895263683
ENSSSCT00000053106,56.16506281,33.33749708,49.58793661,17.78369251,83.91312349,5.676271388,2.890733782,11.00218611,14.1602529,22.88621258
ENSSSCT00000013000,193.2543238,108.6348069,294.9753513,100.2367061,43.84699992,127.3812648,63.42295625,66.43876527,247.7685503,187.338288
ENSSSCT00000028722,0,0,0,0.161093444,0,0,0,0,0,0
ENSSSCT00000052514,0,0.286594527,0.409539667,0.371701843,0.729383817,0.463098442,0.173960346,0.731627269,0.086177827,0.561109176
ENSSSCT00000007138,1.315346432,0.917631918,0.653176342,2.700485672,1.967956867,1.04965954,0.081868783,0.14627714,1.36571292,0.623239371
ENSSSCT00000002149,0,0,0,0,0,0,0.092501774,0,0,0
ENSSSCT00000018952,48.00151246,0,0,57.13870441,0,0,0.144679998,0.493248306,0.36554888,0.086483925
ENSSSCT00000030674,7.172958876,40.060725,11.27631997,13.82079487,5.826978047,8.86354768,8.876474291,4.213161567,12.6072821,48.29627459
ENSSSCT00000024978,0.997666907,1.110763367,0.427506892,0,5.750058516,0.218832558,0.443504797,0,0.722157092,0.704907506
ENSSSCT00000029863,20.6923774,55.64333639,143.2325291,12.76537436,90.38695393,38.12391038,34.35807361,78.46010367,140.7340464,80.4920512
ENSSSCT00000004897,7.012520461,12.81104737,30.97280187,22.09017486,15.72477612,6.641701316,9.942998781,24.71910435,29.90182691,37.65049357
ENSSSCT00000047350,9.513440419,9.654135381,19.63175404,23.13619702,15.93417907,17.9406153,10.21511892,18.5170697,16.66721587,20.07022125
ENSSSCT00000063263,5.795079003,4.465241856,7.773005123,2.273572344,10.09794153,4.583508562,4.189929905,3.955621849,2.495230001,9.395835942
ENSSSCT00000059100,131.8961094,39.1030188,62.78491386,32.81211711,64.15913594,19.38006488,13.79120598,14.86492208,13.09559362,35.95633612
ENSSSCT00000042378,7.895594618,1.568415781,6.988015024,4.337549717,19.87209872,7.432447172,2.243502955,6.32437646,19.64603326,6.667271255
ENSSSCT00000087021,10.99662695,468.9638258,13.10273813,82.4172032,42.41330901,19.59931022,17.38928365,17.60018774,45.32930644,60.66608909
ENSSSCT00000072563,3.744916393,13.59388834,7.104079871,5.621586087,1.423148531,10.58785721,9.574781554,2.627375714,15.39323528,3.082342942
ENSSSCT00000033958,1.7791069,9.123232669,3.412088149,7.655700538,4.888222288,2.349404619,4.514492199,2.242547598,8.455873722,6.94055575
ENSSSCT00000005129,0.297509816,1.672863682,1.090238306,2.853886435,6.819284273,1.472209616,1.427756161,0.919860984,2.677978899,1.863164377
ENSSSCT00000004669,0,35.68983651,12.56153105,3.279539856,11.17963442,18.45032446,1.105457923,0.670267498,2.614712524,4.388557915
ENSSSCT00000002039,0,4.480637362,32.31409523,1.951059189,33.91112786,1.59414603,5.071722186,1.550808289,4.418034971,8.749235624
ENSSSCT00000038154,6.87508052,4.472973748,12.06130045,2.436939799,8.161343289,8.866963092,2.556474393,6.169742268,2.190700231,12.92101011
ENSSSCT00000072601,32.44299071,9.250089356,55.53374596,21.10205887,254.6962366,114.5866312,103.0833226,160.3358113,99.18992769,493.1377704
ENSSSCT00000042174,1.740700438,8.96454295,8.772458366,9.286412391,22.64392161,23.15010996,3.170617296,29.05438211,14.86152969,3.759909768
ENSSSCT00000053627,6.987797366,0.783107754,0,1.919807811,0.945947365,1.187959277,0.016312729,0.159084954,2.246687412,0.616511078
ENSSSCT00000000828,3.013940053,10.25167386,0.933906422,9.458936036,6.57175141,2.298242534,2.120089628,1.55223716,2.003681086,5.798355585
ENSSSCT00000057527,70.99860811,73.97400029,37.24528421,39.78834364,41.81527146,54.41549521,45.94034394,33.50966111,79.38350383,30.75435769
ENSSSCT00000038951,0,0,0,0.910372118,0.336138347,0.218758841,0,0,0,0
ENSSSCT00000011107,3.706476454,6.132722049,2.993211859,14.33909242,16.66630071,3.512708621,3.418682809,2.694564314,4.247356109,15.55876927
ENSSSCT00000044682,2.666970226,25.82974266,25.09670001,1.206712983,6.000725642,2.835777423,1.691667081,3.157611794,5.857524024,14.49429004
ENSSSCT00000037227,2.866126482,12.77094123,26.95596751,5.316876569,10.48237238,2.338072803,4.060587699,1.95529241,16.6899456,13.25005014
ENSSSCT00000061822,7.503421212,21.64273223,16.600298,2.495037824,4.355652816,3.79530799,1.19175791,2.227759357,5.232611061,5.621599607
ENSSSCT00000019272,0,0.513223332,0.442209465,0.537379535,1.565949997,6.537859269,0,0,0,0
ENSSSCT00000055007,21.80801313,5.993896003,9.493612326,5.155714883,8.303697524,16.64138785,1.08089226,11.61357689,15.96686259,54.5446199
ENSSSCT00000004580,13.67473124,21.36730372,27.506895,31.0106724,21.31073291,160.747861,26.26655063,3.705757299,184.7894218,52.81921325
ENSSSCT00000002204,13.28503983,49.85048542,19.65671938,16.46677386,3.401361686,6.89596904,21.67347889,5.70951331,65.33511782,9.706325676
ENSSSCT00000031754,0,0,0.179582367,0,0,0.936575901,0.222670304,0.040196709,0.396746767,0.072423211
ENSSSCT00000104850,14.33445342,29.84806764,26.91110359,9.09914028,30.40433448,9.922653914,14.82965076,12.41506772,12.27381822,32.21387027
ENSSSCT00000048879,3.360710996,5.098467878,5.601372276,4.161942885,6.037365104,5.355865629,1.877179502,0.953443823,16.96980883,12.70826301
ENSSSCT00000040335,0,0.213171202,0,0,0.145356797,0.151345016,0,0,0.008653145,0.0426978
ENSSSCT00000104876,0.662450099,1.916354247,1.086750457,0.894993154,0.730617875,0.475193104,0.186329299,0.624617425,0.056414924,0.323304093
ENSSSCT00000092252,5.226194195,1.268958873,13.45659261,0.763296756,0.619390767,9.026801412,0.045638192,3.499522281,2.17591383,2.601574329
ENSSSCT00000052520,6.848441172,1.920645497,1.233810337,0.77386125,0.743966751,17.56433437,0.233564169,0.164211909,1.46665404,2.178484561
ENSSSCT00000078135,2.29266528,4.833670291,9.188007952,7.004211926,2.01261695,11.05536651,4.88447899,2.453917408,6.554973233,13.22683306
ENSSSCT00000010115,20.0661817,2.628072906,9.984072546,10.35865656,4.002840615,3.674805625,1.01201097,3.491273547,12.086915,3.149747835
ENSSSCT00000046484,0,0,0,0,0,2.782073139,0,0,0.089501354,0
ENSSSCT00000056309,6.597978097,27.01625804,14.52819687,30.26374945,5.865363581,11.96267465,3.962780207,1.841659745,45.77079463,19.65123114
ENSSSCT00000007498,0,3.044255276,1.680996119,0,0,0.860818093,2.460601604,0,0,0.033591537
ENSSSCT00000028375,0,0,0.286731023,0,2.269031753,0.854235017,0.251716986,0.10835829,0.637507221,0.458380409
ENSSSCT00000016571,9.799869938,9.068415691,1.884646357,0.864659089,16.48372914,5.116824835,0,0,0,0
ENSSSCT00000028395,0,0,4.37713379,0,3.152789168,0,0,0,0,0
ENSSSCT00000034250,13.51336531,6.719107582,4.059209015,2.213378423,5.198493847,10.19486578,6.118676691,3.574038923,10.37863935,6.077305495
ENSSSCT00000005038,24.90342244,27.46731827,40.24525332,19.58669508,8.402726163,39.7200264,3.23927354,6.779421841,6.345163519,13.80564867
ENSSSCT00000057088,6.684667087,25.76126553,71.07685017,10.33430923,8.9747176,38.8965594,6.5595815,5.956207895,39.96129985,24.49482196
ENSSSCT00000010082,8.523031933,10.71475239,33.30485635,64.86010981,7.953765243,53.13056015,16.32020689,65.30981174,101.9665285,21.79440395
ENSSSCT00000060005,4.63653487,7.168535551,35.86571258,55.34866198,5.290874005,38.08999023,11.52140427,2.718126696,27.77180851,49.92245245
ENSSSCT00000030140,7.308513665,44.48158474,6.998430487,22.08480248,59.11459556,41.23759923,6.938190185,32.73056457,456.394155,64.52302346
ENSSSCT00000054937,42.18296877,31.50634457,34.21150801,40.40413129,60.15127412,264.1020653,142.0560212,71.82288316,70.77458372,157.0995462
ENSSSCT00000037392,106.9196711,24.09622017,11.11123815,84.53725368,79.20388173,17.93551965,29.83248991,10.94205354,15.73523736,156.1710055
ENSSSCT00000067303,16.44336098,36.14928099,22.43547871,7.942309905,45.26394815,9.456719595,14.74901626,40.47443836,22.48018796,36.05634033
ENSSSCT00000058748,1.271673487,17.15992103,19.68978835,6.189860317,11.18841647,1.579433483,2.803878932,16.76576143,7.273085873,17.06606458
ENSSSCT00000049564,0,0,0,0,0,0,0,0,0,0.224624259
ENSSSCT00000060433,0,0,1.103460082,0.617406693,1.664185444,2.071031325,0.138653156,0.609571972,0.502667396,1.432834808
ENSSSCT00000058093,0,0,0.721604249,0,0,0,0,0,0,0
ENSSSCT00000017797,0,15.46573201,14.13353282,8.462544989,17.25196313,9.247783177,0.307699977,1.506871865,10.13485843,3.697588022
ENSSSCT00000031271,2.949084664,0,0,0,1.696680496,4.13173807,0.10555423,0.30865923,0.088497241,0.408584703
ENSSSCT00000060464,47.87156647,17.8679928,7.512118753,10.47214021,10.78117978,20.84975511,25.36270687,5.742157823,30.17470933,7.686404561
ENSSSCT00000015373,15.23142704,7.611395656,15.84728161,4.803965296,151.2786535,34.74642982,15.1474123,2.380293329,13.62595864,16.75949281
ENSSSCT00000041646,0.495892219,8.491208924,1.242919382,0,2.72381183,2.182337524,0.15572894,1.17390636,2.323878955,7.873410277
ENSSSCT00000018872,54.34149617,110.4574846,161.3734838,46.65655694,35.24216491,16.52431718,43.25601474,138.4094625,32.28824515,475.4429099
ENSSSCT00000046331,3.917339016,2.195398261,7.704326769,2.663383559,9.089555474,7.899059078,11.35663607,16.71091161,9.279918826,30.10949997
ENSSSCT00000006753,0,0,0,0,0,1.575650663,0,0,0,0
ENSSSCT00000004668,0,0,1.34687234,0,0,0,0,0,0,0
ENSSSCT00000041089,0,0,4.21811587,0,0,0.497952193,0.049775371,0,0.126924248,0.076113098
ENSSSCT00000043020,1.574321473,0,0.81927014,0.966726623,1.134699268,1.047723449,0.027891479,0.039742384,3.933975107,1.827610674
ENSSSCT00000038753,0.162474736,2.639571252,0.943883825,2.153481108,4.517538891,0.838946122,0.10766908,0,2.263090859,0.201316684
ENSSSCT00000048729,1.468458219,4.339148473,0,1.978146707,0,0.267770525,0,0,0,0
ENSSSCT00000016778,1.313065713,0.26895793,0.645106816,0.941124064,0.431959311,0.80910967,0.296217607,0.41377637,1.513249068,1.148951799
ENSSSCT00000042828,7.42187343,9.828606428,17.30791061,3.251557081,12.23275637,11.45464041,12.27892214,2.636929548,6.348082706,43.25732094
ENSSSCT00000104375,39.0094877,14.3626294,26.30649292,12.58699205,13.34056489,13.36023079,25.67339365,19.38757203,11.97262696,75.80274846
ENSSSCT00000063444,1.545781028,0.502616966,0.833029242,1.808241539,3.065774696,0.511207226,0,0,0,0
ENSSSCT00000017001,0,0,36.41690374,0,16.72882375,0,0,0,0.020262107,0.130771979
ENSSSCT00000038898,27.23076364,31.58919468,16.75078436,1.782078763,6.571204113,9.290647767,11.21007023,3.652682801,7.59602885,19.64187178
ENSSSCT00000040888,0.714231993,0.456355457,0,0.210707126,0.476457449,0.926933598,0.052173027,0.206604184,1.027678216,1.065004368
ENSSSCT00000049868,0,0,0,0,0,1.208173244,0.044890097,0,0,1.488889731
ENSSSCT00000024843,0,0,10.85882207,69.54952438,0,0,0,0,0,0.021242992
ENSSSCT00000089419,5.413007075,14.80305762,0,11.97786678,7.772825311,39.66086749,28.92667474,0.377545104,66.16805436,1.650137965
ENSSSCT00000049732,0.708014537,7.130859584,19.79732221,5.370212156,9.195369133,2.109501592,7.217222871,1.252936312,30.7094604,6.908479236
ENSSSCT00000027464,2.950993694,6.217749599,1.422575707,1.172473418,2.496201873,0.573763659,0.290812357,1.011601349,1.883589831,5.511667686
ENSSSCT00000054312,0,1.162472877,0.542050271,1.49708631,3.496582212,2.287348771,0.108775422,0.245117805,0.995337214,1.124412311
ENSSSCT00000056032,0,14.39145592,0,8.219052265,37.01819382,0,0.161504877,0.275304628,0.038862097,0.400503604
ENSSSCT00000062777,20.98272151,11.14102875,32.87795698,23.33926621,9.035671403,28.08967582,24.62982224,10.74081066,16.22756884,14.55747059
ENSSSCT00000051506,6.647154111,12.56978971,32.23718139,14.97401118,25.83985687,33.00161739,5.009106986,19.59754476,22.22379902,37.60694948
ENSSSCT00000003440,1.322096578,1.177290448,0,0,0,0.887411758,0,0,0,0
ENSSSCT00000012360,9.584213829,1.74466832,21.61665182,7.055638442,34.64930798,32.16905577,5.118068031,4.259306366,39.13103346,10.39085015
ENSSSCT00000018883,0,0,0,0,0,8.155616031,9.512450827,0,0,0
ENSSSCT00000040745,0,0,0,0,0,5.976874921,0,0,0,0
ENSSSCT00000029938,15.37317278,16.59354442,22.96882301,8.903283588,36.20443079,13.42735551,24.439461,17.24964421,17.22353554,22.99162011
ENSSSCT00000031507,9.347388402,17.79362619,1.536883762,5.137418069,17.16936127,6.776411313,23.09250989,9.827234556,10.11091194,34.57107083
ENSSSCT00000042895,0,9.270164845,7.7326722,19.77111774,56.61992101,7.987989311,1.124439108,1.093438972,6.390926618,8.928236654
ENSSSCT00000081603,1.55695593,37.03476591,26.39914887,10.81032837,9.940238757,2.13005309,7.082297766,9.219081435,17.31794421,8.076312478
ENSSSCT00000015585,102.7121741,19.97935246,164.1185146,46.78299706,163.3824385,41.14819905,14.32868752,81.82002376,76.95083624,69.11171548
ENSSSCT00000064605,8.124723692,6.483736144,13.46217065,5.180144972,2.170159335,6.014091815,0.68849931,0,1.222850715,2.391513959
ENSSSCT00000010728,37.69432244,91.44950408,81.10085725,110.6448228,55.58226473,89.0875459,16.51051891,37.47194316,92.59249211,14.78126922
ENSSSCT00000098075,56.27867729,5.883385811,10.00759467,4.961119511,3.979305062,9.399637051,7.646932651,10.47098451,72.66341069,27.91730455
ENSSSCT00000007406,57.90609289,90.48652668,100.3336046,19.99889333,44.65566878,12.29826114,14.10783293,18.47498998,53.89339009,18.68496593
ENSSSCT00000028580,25.53417054,26.40810988,6.074275942,19.95312629,5.104815113,6.829249676,15.84524559,31.08657671,24.29863398,9.022607554
ENSSSCT00000014538,9.784205217,4.716510571,8.206838333,3.888434437,34.41317283,6.940735426,4.874543724,2.397511915,13.16822975,4.0583408
ENSSSCT00000023653,0.16247568,0.469742676,0.662407181,0.244759735,0.551510603,0.135876257,0.045496509,0,0.178874574,0.47335608
ENSSSCT00000011079,18.78633793,6.472743908,19.86062289,14.99362901,27.09317293,10.30118325,6.065633008,15.54280108,19.72346936,21.35746437
ENSSSCT00000025446,1.513695289,8.39383439,25.39791372,1.804369876,15.50951726,1.724193989,3.256228858,15.74682055,6.837668315,10.5501178
ENSSSCT00000056911,2.414228189,7.258399911,9.682127946,3.723398812,1.857887131,5.209101428,4.260017472,6.278776506,12.69686239,10.67991039
ENSSSCT00000056296,13.3328648,5.447895814,23.87904174,9.426359142,11.14501121,18.22333435,12.41391781,6.509624125,8.08667664,18.33681668
ENSSSCT00000017766,2.180000224,0.623231294,0.213096155,8.085583203,2.656198933,28.01300288,3.159679942,3.152602225,1.470106037,3.433081629
ENSSSCT00000041872,0.796071029,0,0.147000991,1.067719199,0.250796065,1.268135818,0,0,0.062126043,0
ENSSSCT00000070302,14.79745399,37.53796048,9.875611418,17.12896991,57.46492691,13.9639773,21.63168445,4.073553707,122.1728383,17.95691431
ENSSSCT00000009047,0.969987955,1.799331405,1.61963677,1.996311129,1.276436309,2.419525835,0.32725029,0.046043171,1.566141011,2.05430075
ENSSSCT00000056851,109.9232847,440.3904638,89.48928827,42.1356549,238.6163547,26.86256408,68.25568243,96.72662909,136.6895965,54.71785538
ENSSSCT00000058821,0,0,0,3.111632472,38.88164912,0,0,0.050096083,0.011031724,0.078379835
ENSSSCT00000001628,22.80083459,53.70212156,47.67598996,9.769097392,23.27262189,8.85230642,5.360378895,17.50409303,7.311687386,99.61574565
ENSSSCT00000001609,26.43805732,654.2749144,566.4019705,171.7718777,800.340258,143.5050873,418.0718934,323.5786459,181.1445439,630.7782255
ENSSSCT00000039667,18.67990082,22.30400785,32.78033529,4.544049551,4.76895511,6.999460086,7.709316805,10.70369916,19.09551597,20.49547271
ENSSSCT00000019165,1.293684283,0,1.084817815,1.328688087,0.469470496,5.231192289,0.476802201,1.520040113,0.601313408,0.110118686
ENSSSCT00000023239,4.069802266,1.991593779,1.554042689,5.763169907,3.213159827,2.32547278,1.863995532,1.068725892,4.299954849,9.095766088
ENSSSCT00000077647,4.364275926,0.368960154,0.809311079,5.19387367,1.104056816,2.17223416,1.036522185,1.563914333,5.092251821,7.262545168
ENSSSCT00000057197,12.40810288,15.30105213,7.616455515,2.08953171,7.038597139,23.47915099,31.49246129,8.165006352,43.52296869,17.5512829
ENSSSCT00000010617,3.668905411,4.61089598,2.321663629,4.991536877,2.12527123,8.961461344,6.822017864,2.00709399,11.40147432,1.515326092
ENSSSCT00000060506,10.5490126,12.92706532,10.8686404,2.28199671,19.85774968,4.385327302,3.467450963,28.00137557,16.91456044,12.75678801
ENSSSCT00000012708,31.21792845,15.18009018,6.353625921,8.389498731,64.99300353,6.161601933,15.86327576,9.524151621,27.15215197,103.9338534
ENSSSCT00000036953,0.132617393,0.20700272,0.228057846,0.106944098,0.169728453,0.181432881,0,0,0,0.022317302
ENSSSCT00000006268,0.014368568,0.131752004,0.196477293,0.127595849,0.158532743,0.513662157,0,0,0,0
ENSSSCT00000028136,3.110056785,3.398609839,38.01861386,7.771120823,24.87072316,33.17428993,6.151808105,10.26363675,30.90799935,65.35627205
ENSSSCT00000045156,5.757339704,7.796094295,30.45311307,5.574123922,18.45792162,37.7468729,20.35503901,19.13313236,19.29932272,9.023878655
ENSSSCT00000051102,43.58328238,65.15804359,47.71320791,132.7715766,638.2466579,163.2410093,299.0146892,72.62244412,458.8568468,109.4610771
ENSSSCT00000010639,567.3069318,296.9700574,113.8532155,205.6372214,226.6847304,672.317162,410.710955,82.21029808,1254.214152,501.5564377
ENSSSCT00000022862,0,0,0,0,0.818967283,0,0,0,0,0
ENSSSCT00000001650,0,1.605631658,0,0,0,0.91720964,0,0,0,0
ENSSSCT00000027923,3.326521741,5.661521386,2.638975846,10.11130737,9.495675113,10.59941399,9.511877842,7.113322545,8.825753982,12.28291285
ENSSSCT00000041297,7.44210646,8.416817857,2.362063688,5.78673974,24.7890485,3.4072114,8.461604676,2.090652335,8.061151929,9.017194343
ENSSSCT00000018376,6.775228232,5.764758355,6.966624464,6.437108103,24.4383899,26.38315416,25.54006866,2.405456683,6.760782719,14.89443916
ENSSSCT00000086300,31.21209107,52.05710378,96.80654071,27.68284246,103.3153555,53.87052873,196.4990459,75.46951802,101.7574095,43.87767659
ENSSSCT00000037544,374.8933618,78.50961295,179.0216483,143.3923748,189.2026893,115.4840766,202.998802,204.1392263,438.2776929,1996.022646
ENSSSCT00000045120,17.77028134,39.55385959,32.79977301,14.73494492,30.19278034,32.24933333,68.23825578,29.33038148,15.35889097,46.31851825
ENSSSCT00000022880,17.01453427,3.489504305,23.87642453,15.39830147,21.57635358,17.01119647,13.81609771,7.374208657,64.42883535,37.21244882
ENSSSCT00000099031,26.04710711,20.65506027,4.124326203,10.51171521,5.19960678,4.293082752,5.899743123,11.54784294,42.95084195,20.54763066
ENSSSCT00000057495,4.230751264,20.2326458,6.3366391,11.34151747,6.443414177,2.035190677,3.078537149,1.077221724,9.016177328,4.158769323
ENSSSCT00000088993,4.43458792,4.758758057,5.203550603,2.824385109,3.174530221,1.231533975,5.178161504,0.987760541,2.643169527,2.754264844
ENSSSCT00000088920,28.33278862,10.40978668,11.5867761,3.270784882,9.092361982,1.647538267,0.453793193,0.466309449,1.131136888,1.06726427
ENSSSCT00000052512,8.353155349,27.77956503,44.02872593,54.64666427,61.74467597,71.35526502,18.14509276,19.18370795,44.95473736,83.42942753
ENSSSCT00000011736,0,0,0,0.569616886,1.400858504,0,0,0,0,0
ENSSSCT00000050772,0,1.026610868,0,1.504898369,1.812474439,0,0,0,0,0
ENSSSCT00000010869,0,0.163805995,0.74701341,0,0,0.528112416,0,0,0,0.099890183
ENSSSCT00000067450,0,10.73113183,24.70644719,23.89883441,100.887171,0,0,0,0,0.176753622
ENSSSCT00000008067,61.70959929,0,0,68.09154481,134.6304074,0,0.029833732,0.067904295,0.279588926,0.238505332
ENSSSCT00000041766,0,0,0,0,0,1.779166443,0,0,0,0
ENSSSCT00000044365,43.26403893,7.523483836,24.25869162,32.62531328,5.262771303,8.382968362,3.721935125,1.044914205,19.94009138,60.10961957
ENSSSCT00000058552,475.2657026,299.3432118,267.7007276,173.296183,283.1516357,71.33187042,129.9422672,120.5132797,550.0537769,112.6502336
ENSSSCT00000059147,10.31977767,211.8543155,57.21167733,148.7094146,73.81248818,57.03496173,102.0004117,35.21324065,142.7321184,158.00941
ENSSSCT00000010129,57.75145262,101.5341952,45.92114455,58.41767903,111.4226423,170.8312876,58.34265247,43.86915455,52.56670358,169.9266075
ENSSSCT00000031735,41.4251506,154.9401776,170.9523306,49.02939055,83.32681364,185.6504347,150.2939271,128.799924,186.7615932,217.5016949
ENSSSCT00000102561,3.324636566,4.632076401,7.072571974,2.030589383,4.339653777,1.724448445,3.719300239,5.457231462,17.46482109,5.887556778
ENSSSCT00000045429,22.16794926,5.438456386,14.72665085,15.85308648,39.76420909,70.34457386,21.37860026,8.574617224,17.98379218,56.98817432
ENSSSCT00000024049,10.00438263,3.4629853,5.841475224,4.789801922,15.29696853,19.50669969,18.28889112,4.339653777,6.249142438,11.20939215
ENSSSCT00000061924,52.5687536,58.10365988,147.1140341,75.57819678,125.0491866,110.5918436,52.56025925,148.260468,257.4651259,42.2864495
ENSSSCT00000014856,60.92702035,11.04100813,52.60956041,60.77620954,42.58802372,169.2566941,46.46485014,61.27108023,204.5211232,33.33825308
ENSSSCT00000044093,30.96627645,43.97790944,64.92712512,40.96756189,26.91958417,88.76200779,59.35903098,15.5028466,59.38557031,113.7984982
ENSSSCT00000025796,161.4245674,222.4815687,65.99162016,68.2077007,26.34618857,36.31253127,112.2043322,58.85092386,156.0805531,65.77908197
ENSSSCT00000040608,27.99251738,55.28859582,36.4790365,57.01729038,38.88670055,25.5081818,35.01139809,39.02219939,162.6689239,60.8501204
ENSSSCT00000052803,175.1118787,87.96299572,65.38574136,82.16935782,63.86548827,16.23592418,164.7102207,43.07309573,190.8325854,474.2783559
ENSSSCT00000016385,0,0,0,0,5.464243137,0,0,0,0.054909988,0
ENSSSCT00000011513,0,1.884370864,1.390924318,0,2.879564369,0.473082308,1.512618897,2.053592327,0.307272659,0.457802534
ENSSSCT00000057415,0.421477375,1.139006578,0.937975627,0.388043917,0.395491426,0.414157044,0.200002086,0,0.065904318,0.036371494
ENSSSCT00000057026,0,9.419466478,5.121926681,3.368278022,2.062447607,20.52570639,0.132169913,6.193444053,3.123408564,20.42619785
ENSSSCT00000015205,12.46798416,14.55181813,3.517266765,38.87939172,4.602280385,1.76638175,0.375186827,5.604626179,7.18259848,7.840180057
ENSSSCT00000023738,923.0443584,35.59147399,18.31425372,245.9610101,192.9274154,0,0.273083729,0.295535525,0.274855121,0.253184599
ENSSSCT00000039499,28.47870542,39.25715284,43.43011741,127.6575498,87.825747,0,1.514414938,0.281966668,0.25119437,0.621127559
ENSSSCT00000042749,4.523480008,14.64300616,16.7974951,6.242812086,1.369308729,9.419456029,5.891499587,2.03308835,8.31571494,3.55842855
ENSSSCT00000007285,0.547220027,1.154946402,1.587751342,0,0,1.18507337,0.492111832,0,3.315700941,1.116580538
ENSSSCT00000040210,1.355520727,0,0.544329572,0,0,0,0,0,0,0
ENSSSCT00000018179,0,0,0,0,0.493702148,0,0,0,0,0
ENSSSCT00000105381,0,0,0,0,0,0.78240849,0,0,0,0
ENSSSCT00000018188,3.004038742,2.168464388,5.463901536,2.019925609,0.386156062,3.700954656,0,2.325307795,0,0
ENSSSCT00000018186,0,0,0,0.876565058,0.995337146,0,0,0,0,0.049428475
ENSSSCT00000018184,6.524200995,31.95195724,2.654459103,0.543301171,4.194041564,0,0,0,0,0.038120039
ENSSSCT00000029161,0,32.03979578,0,46.51095421,15.76784761,0,0,0,0,0.428066131
ENSSSCT00000019087,0,0,0,0,4.591116629,0,0.298040136,0,0,0.1188228
ENSSSCT00000019088,0,0,0,1.036837246,0.399447368,0.872562353,2.483346901,0.150701185,0.460904049,0.463685026
ENSSSCT00000019089,0,62.21983553,0,88.3743954,0,0,0.119421486,0.091889658,0.107599258,0.298639668
ENSSSCT00000019094,0,0,0,0,0.971795989,0,0,0,0,0
ENSSSCT00000019093,0,2.495179283,0,0,0,0,0,0,0,0
ENSSSCT00000019092,0,0,1.288417719,0,7.888084554,0,0,0,0,0
ENSSSCT00000019091,0,0,0,0,2.519563925,1.550006915,0,0,0,0
ENSSSCT00000101474,0,0,0,0,2.455005835,0,0,0,0,0
ENSSSCT00000032318,0,0,0,1.392704444,0,0,0,0,0,0
ENSSSCT00000030009,0,0,0,0.550851,0,0,0,0,0,0
ENSSSCT00000000302,0,2.089341898,0,0,0,0,0,0,0,0
ENSSSCT00000000300,0,0,0,0.205910291,0.165312619,0.497003352,0,0,0.11095138,0
ENSSSCT00000061543,0,1.411507897,0,0,0,0.467910518,0.022969873,0,0.087418388,0
ENSSSCT00000065456,0,0,0,0,0,1.25099582,0,0,0,0
ENSSSCT00000091976,0,0,0,1.15828067,0.596071292,0.841372289,0,0,0,0
ENSSSCT00000061015,0,15.2326799,0,0,0,0,0,0,0,0.11668039
ENSSSCT00000049517,2.012369017,0,0,0,0,0,0,0,0,0
ENSSSCT00000017402,0,0,0,0.260599576,0,0,0,0,0,0
ENSSSCT00000052008,0,0,0,0,0,0.940148421,0,0,0,0
ENSSSCT00000092930,0,0.812034182,0,0,2.460601402,0,0,0,0,0
ENSSSCT00000017407,0,0,0,1.091111986,1.307536462,0.367122948,0,0,0,0
ENSSSCT00000017406,0,0,0,0.907850396,0.197161906,0,0,0,0,0
ENSSSCT00000060973,0,0,0,0,6.872899478,0.283464425,0,0,0,0
ENSSSCT00000097797,6.855402171,45.51759757,8.269716867,10.68919367,19.79264545,12.26463201,11.14875686,7.514584183,33.1321,42.78567739
ENSSSCT00000035469,21.43270052,4.860282859,4.190054801,3.842943447,20.92174003,13.17418804,1.904546882,6.287242765,22.29809104,25.17375877
ENSSSCT00000031391,0,0,0,317.4488069,27.98457335,0,0,0,0.079786821,0
ENSSSCT00000039173,0,0,0,0,0,0,0,0.659725606,0,0
ENSSSCT00000004335,80.92907443,103.4234538,0,55.64220317,51.87127346,0,0.648945372,0.533474561,0.196953591,0.395975115
ENSSSCT00000048142,0.933443526,0,0,3.681478944,0,0,0,0,0,0
ENSSSCT00000050715,10.92937606,3.279106745,50.13944896,17.6411074,16.55407889,32.81004715,4.388630355,4.487275487,34.36880819,20.22985427
ENSSSCT00000010067,0,0,0.725519532,0,0,1.604859816,0.440066149,0.372969074,0.626453699,0.432054768
ENSSSCT00000010634,0,34.99766683,0,0,0,0,0,0,0.07504922,0.299112247
ENSSSCT00000086034,0,0,0,0,14.96593585,0,0,0,0,0
ENSSSCT00000065496,4.912446691,8.039390417,0.486105398,1.977957199,5.525446855,3.320845703,3.947611092,0.857897836,8.957846977,17.86003024
ENSSSCT00000036888,4.635974165,37.15615128,15.24158355,4.96144584,23.32116988,4.957068532,1.634840317,5.523886803,4.099236031,15.6631844
ENSSSCT00000041970,7.792877159,10.59821281,28.3454466,14.74855327,6.660880743,3.730118509,4.052540956,4.4282651,5.201166524,19.42806703
ENSSSCT00000045539,7.766279917,1.671154312,4.412832928,1.281655001,8.064210329,6.337348997,5.251690627,3.108978812,4.072927356,6.719329813
ENSSSCT00000011525,0,0,0,0,0.54516945,0,0,0,0,0
