gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
HSPA5_ENSSSCG00000005601_ENSSSCT00000048425_219_2190_2542,818.236341159551,0.369807059493362,0.386590802375995,0.956585250400476,0.338776636422572,0.648016993443323
PRMT1_ENSSSCG00000003189_ENSSSCT00000063193_41_1190_3564,75.4886374520637,0.340465789553363,0.481348086506956,0.707317218240241,0.479369367778867,0.748475459279762
MAPKAPK3_ENSSSCG00000011415_ENSSSCT00000012495_172_1417_2668,22.5107454320716,1.01660264665411,0.718718602786641,1.41446547050891,0.157225278802615,0.465114781516337
PRR5_ENSSSCG00000021748_ENSSSCT00000030026_240_1398_1846,19.4307749408483,-0.591844201411874,0.786458143395101,-0.752543802085782,0.451724098897878,0.733755489813142
SGPL1_ENSSSCG00000010274_ENSSSCT00000045496_68_1895_4304,58.8141088008342,0.289380574182876,0.519931144321941,0.55657480291985,0.577817973274147,0.812225867089971
IKZF3_ENSSSCG00000017494_ENSSSCT00000047940_47_1574_7646,99.3096006614423,-0.471456350703575,0.473411857905343,-0.995869332022183,0.319313637903476,0.633739683637799
TNFRSF18_ENSSSCG00000038351_ENSSSCT00000050235_314_971_1305,1.90288437046885,-1.24750811110751,2.25873539250267,-0.552303786998827,0.580740236445017,NA
UBR5_ENSSSCG00000022479_ENSSSCT00000033532_102_8388_8784,205.878504345399,-0.595403256314423,0.42765094546318,-1.3922645620941,0.163842298545015,0.47764056240831
MIPOL1_ENSSSCG00000039714_ENSSSCT00000043917_216_1584_2301,4.74489970934472,-2.6655800820733,1.85133610829461,-1.43981423477379,0.149919962783364,NA
PPP1R35_ENSSSCG00000007652_ENSSSCT00000008392_199_1003_1074,4.78641121684753,-0.339787667189638,1.46398222541362,-0.232098219016038,0.816461728133038,NA
MTHFSD_ENSSSCG00000002660_ENSSSCT00000060531_22_1180_7630,3.36460563952703,0.635198836688148,1.66546598562276,0.381394061584892,0.702910866802988,NA
CIZ1_ENSSSCG00000005640_ENSSSCT00000006202_55_2635_5892,49.2459431107127,-0.808356357096143,0.559435215339571,-1.44495079131813,0.148471708193643,0.452075900656438
MRPL24_ENSSSCG00000006469_ENSSSCT00000007086_249_897_992,19.2939255901516,0.632683851695092,0.736561802329616,0.858969131570527,0.390357546667655,0.693237096977209
RUFY1_ENSSSCG00000014023_ENSSSCT00000077613_2_2114_2604,71.0723604226877,0.51509237569704,0.488741875827996,1.05391496242143,0.291921851944306,0.607746401183617
IFT27_ENSSSCG00000000139_ENSSSCT00000105737_0_591_2741,2.09842139018729,0.481971275072704,1.97384398755543,0.244179012176954,0.807092181028928,NA
ZBTB38_ENSSSCG00000022073_ENSSSCT00000060641_945_4536_7302,16.6618339039508,-0.303741167078258,0.897900601932402,-0.338279277711326,0.735152738196215,0.891414865902085
TICRR_ENSSSCG00000040355_ENSSSCT00000002064_95_5783_6822,13.3321107990801,-1.55980033336366,0.985741951524828,-1.58236172352291,0.113567017473261,0.400379501641295
CLMN_ENSSSCG00000002494_ENSSSCT00000002772_122_3137_4290,1.35921066940036,-0.568710118538448,2.52045696277725,-0.225637702582231,0.821483214533217,NA
KPNB1_ENSSSCG00000017514_ENSSSCT00000019068_116_2744_4855,112.886957623124,-1.28568881019472,0.466704181651379,-2.75482599201374,0.00587233574431506,0.0814698990016788
KLRK1_ENSSSCG00000040465_ENSSSCT00000058167_162_825_1899,4.30819908602313,-0.789736708407692,1.57831331198082,-0.50036751411325,0.616816323279736,NA
DENND1C_ENSSSCG00000013546_ENSSSCT00000076506_86_2540_2595,65.6629336915316,1.19374294663872,0.513161853586824,2.32625035998851,0.0200051985063934,0.16772699697684
ENSSSCT00000095340_ENSSSCG00000056336_ENSSSCT00000095340_24_465_1463,23.4313400573311,-1.32141024343211,0.790466589630549,-1.67168386465229,0.094586677541268,0.367017455974726
NEURL4_ENSSSCG00000017941_ENSSSCT00000019525_31_4693_5149,37.2369256135507,1.29058425850779,0.58726183776773,2.1976300442295,0.0279754804134195,0.199418438214169
RUVBL1_ENSSSCG00000011620_ENSSSCT00000026250_56_1445_1599,48.6074304758331,0.0630346538681783,0.563646682764058,0.111833628753147,0.910955322877681,0.965429952942199
GCNT4_ENSSSCG00000029710_ENSSSCT00000028723_268_1654_4850,21.2268297727892,0.414234128004205,0.80501047962587,0.514569857769704,0.606853632727442,0.829837724545899
ENSSSCT00000047633_ENSSSCG00000013760_ENSSSCT00000047633_95_824_1320,4.50391752649592,1.6840404183355,1.43702105064639,1.17189683308954,0.241238478695812,NA
KLHL42_ENSSSCG00000000545_ENSSSCT00000000588_111_1626_3263,2.35958246475299,0.135705900906339,1.88359359961179,0.0720462741720441,0.94256508204313,NA
SSR2_ENSSSCG00000006501_ENSSSCT00000081263_0_549_779,16.1856407444365,0.422681255793813,0.851516236387253,0.496386607479303,0.619621672118708,0.833809220511182
HOOK3_ENSSSCG00000024486_ENSSSCT00000042749_115_2473_2476,47.903733282731,0.250436895172062,0.553671607731218,0.452320277354077,0.65103827011282,0.847968959033346
ADO_ENSSSCG00000031360_ENSSSCT00000053127_0_810_813,19.3102669053869,-1.08854820389663,0.959620238530098,-1.13435311198107,0.256646458680664,0.576541812717798
CXCL2_ENSSSCG00000008959_ENSSSCT00000040395_71_392_1107,7.37496494365741,-0.146060462386007,1.12681554197821,-0.129622335639413,0.896865231048856,NA
PCK2_ENSSSCG00000002009_ENSSSCT00000038424_97_2116_2328,46.0597233661905,-0.263428665572233,0.588102821653661,-0.44792960664856,0.654204000410891,0.848910866754126
PTDSS2_ENSSSCG00000037427_ENSSSCT00000043625_29_1487_2003,25.9011312043177,0.986510994604726,0.672245557179003,1.46748607569011,0.142243874380555,0.443834482970566
CHM_ENSSSCG00000012463_ENSSSCT00000034355_22_1981_5682,14.2332089791856,-1.1843852485332,0.918255961680477,-1.28982037466513,0.197113032048932,0.521011364758656
MED18_ENSSSCG00000044404_ENSSSCT00000028982_275_899_1270,1.3392660318961,-2.58023301891656,2.63103998429174,-0.980689398230922,0.326745933559204,NA
EMC2_ENSSSCG00000006032_ENSSSCT00000084484_145_1219_1222,9.41982603324762,-0.647869712200791,1.12934143990635,-0.573670361599868,0.566190888207694,NA
INPP5K_ENSSSCG00000030707_ENSSSCT00000030655_68_1508_1525,26.3037969839967,0.736801524997326,0.719941114942259,1.02341915151827,0.306109708123268,0.621087515993214
MIF_ENSSSCG00000010067_ENSSSCT00000011028_51_396_515,20.5810307553055,0.169606716167429,0.725755942418331,0.233696627549853,0.81522050609401,0.927773318130512
UNC119_ENSSSCG00000017761_ENSSSCT00000019333_98_782_1674,10.9137485703878,0.898957074585216,0.948929621296896,0.947337984198045,0.343466581233534,NA
PAFAH1B1_ENSSSCG00000017836_ENSSSCT00000061836_257_1487_5332,38.7063117112996,-1.07080141379821,0.680158763409201,-1.57434039139769,0.115408776528606,0.403028978322242
CNN2_ENSSSCG00000039542_ENSSSCT00000027330_70_1084_1734,76.3024140128345,-0.850286763021698,0.540126444198919,-1.57423649990474,0.11543278396448,0.403028978322242
QSER1_ENSSSCG00000013314_ENSSSCT00000061207_55_5623_8218,9.88717348677116,-0.637305803855825,1.03991804579331,-0.612842335445436,0.539980594966638,NA
RECQL4_ENSSSCG00000025736_ENSSSCT00000097441_47_3779_3924,10.4816390124514,1.56176712266451,0.985156646160152,1.58529826576495,0.112898582898235,NA
GANC_ENSSSCG00000004729_ENSSSCT00000038692_615_3426_5376,6.08926669293635,0.726284443959856,1.22672829237564,0.59204996613664,0.55381712984395,NA
NAT10_ENSSSCG00000013304_ENSSSCT00000014530_206_3284_3941,38.6952906500496,-0.0625913750731622,0.616370735331698,-0.101548259002723,0.91911525037521,0.968403824435271
