Transcript,external_gene_name,TE_H6,TE_H7,TE_W10,TE_W6
ENSSSCT00000026412,IDH1,4.161560061,3.383586528,2.404372895,8.697982125
ENSSSCT00000044124,IDH2,1.183107807,1.886253824,0.455343593,0.560493246
ENSSSCT00000094590,IDH3A,6.244316726,17.02625423,0.800759422,4.291246343
ENSSSCT00000070773,IDH3B,0.878306117,3.618945748,1.494772888,1.188106243
ENSSSCT00000101413,IDH3G,0.719426187,9.863241752,0.479240905,0.504816317
ENSSSCT00000024912,IDI1,1.239751725,2.014817475,2.323347994,3.46709654
ENSSSCT00000050553,IDNK,4.296406951,4.438679201,0,0
ENSSSCT00000007675,IDO1,NA,0,0,0
ENSSSCT00000054944,IDS,0.381205452,0.338007591,1.251566951,5.296875799
ENSSSCT00000052188,IDUA,0.459256294,0.566543043,3.999919775,0
ENSSSCT00000015027,IER2,9.904151255,3.953460434,18.98919481,37.09413682
ENSSSCT00000100598,IER3IP1,0.598527363,4.301374481,0,0.927494129
ENSSSCT00000034652,IER3,8.740557634,2.735214335,84.00520248,13.40994661
ENSSSCT00000006236,IER5L,0.90554256,4.099012829,0,0
ENSSSCT00000016930,IER5,1.071020398,0.797168414,25.12983353,3.3841378
ENSSSCT00000000757,IFFO1,6.453746627,1.669176943,4.319439731,7.171705922
ENSSSCT00000027028,IFFO2,1.050597811,14.46707689,3.261492922,17.25248385
ENSSSCT00000015187,IFI30,2.319969606,1.445496398,19.41278038,4.078529755
ENSSSCT00000022593,IFI35,4.614817726,0.599647279,0.57941632,1.985791825
ENSSSCT00000065726,IFI44L,6.299445672,2.248324335,4.25676382,5.546317738
ENSSSCT00000048806,IFI44,3.724154511,1.682571728,2.251490249,2.676758521
ENSSSCT00000060129,IFI6,6.951873528,2.227713947,5.083962283,3.182387382
ENSSSCT00000061806,IFIH1,7.684591184,4.867881706,2.251797642,5.056524861
ENSSSCT00000034495,IFIT1,1.993492019,4.519671099,1.675685468,1.212905553
ENSSSCT00000035898,IFIT2,1.591783074,7.65506156,5.172136284,3.329006197
ENSSSCT00000035268,IFIT3,1.598364204,3.632838737,1.743721773,0.287836948
ENSSSCT00000011440,IFIT5,0.702935963,2.288953374,0,NA
ENSSSCT00000045673,IFITM10,NA,NA,NA,NA
ENSSSCT00000074865,IFNAR1,0.271845322,1.06325127,1.270376153,4.026996405
ENSSSCT00000045374,IFNAR2,3.817419917,0.971754477,5.202400474,11.22108856
ENSSSCT00000005691,IFNB1,NA,3.794881929,NA,NA
ENSSSCT00000034018,IFNGR1,12.82521122,4.998870691,2.108301278,40.90292496
ENSSSCT00000056522,IFNGR2,0.356616749,1.033027445,0.658974463,1.058579589
ENSSSCT00000055560,IFNG,0,16.70153272,NA,NA
ENSSSCT00000012053,IFNK,NA,NA,NA,NA
ENSSSCT00000043844,IFNLR1,0.825402946,8.11590054,0,NA
ENSSSCT00000018124,IFRD1,2.743160346,0.865537609,0.17769357,1.395800968
ENSSSCT00000092649,IFRD2,0.827112864,0.228573261,0,1.692147925
ENSSSCT00000012685,IFT122,6.079020984,1.04257437,0,0
ENSSSCT00000069826,IFT140,0.152913839,0.764721207,6.202908083,0
ENSSSCT00000028161,IFT172,4.349492625,4.28165817,9.746525824,4.772006858
ENSSSCT00000029807,IFT20,0.002178685,0.020437641,26.4339266,32.9412732
ENSSSCT00000031201,IFT25,10.238753,11.45789747,0,NA
ENSSSCT00000105737,IFT27,1.766853123,1.893060521,9.123034605,0.776231317
ENSSSCT00000002653,IFT43,NA,0.084575812,0,21.89832484
ENSSSCT00000076657,IFT46,0.458178722,2.153593713,0,1.038518749
ENSSSCT00000008060,IFT52,1.423779538,13.54281048,2.091738561,1.943391286
ENSSSCT00000058067,IFT56,2.446939788,2.022372803,NA,0
ENSSSCT00000013066,IFT57,3.359235103,2.331812914,0,0
ENSSSCT00000005649,IFT74,0,0.292208383,0,NA
ENSSSCT00000060868,IFT80,4.445323293,1.432367013,0.928500834,2.5804092
ENSSSCT00000088217,IFT81,NA,NA,5.761712138,40.08079739
ENSSSCT00000055597,IFT88,1.256934446,11.229816,2.11781387,2.35379263
ENSSSCT00000039141,IFTAP,NA,NA,0,NA
ENSSSCT00000052504,IGDCC4,0.762363829,0.673670351,NA,0
ENSSSCT00000005311,IGF1R,4.387450777,0.779505038,11.19844312,2.673503121
ENSSSCT00000000935,IGF1,NA,NA,NA,NA
ENSSSCT00000022825,IGF2BP1,0.592681187,NA,NA,NA
ENSSSCT00000033522,IGF2BP2,0.475654803,1.113529404,1.936762963,6.299092557
ENSSSCT00000047363,IGF2BP3,5.245642371,7.414718741,3.64538371,11.53028725
ENSSSCT00000004472,IGF2R,1.506129801,9.370563611,7.127244681,4.108529616
ENSSSCT00000008781,IGFALS,NA,0,0,2.503629554
ENSSSCT00000046489,IGFBP2,5.479143615,16.48608353,4.266257847,2.247511947
ENSSSCT00000092184,IGFBP3,1.516060884,NA,NA,0
ENSSSCT00000019021,IGFBP4,0.428237782,0.86736208,NA,20.07579632
ENSSSCT00000032259,IGFBP5,0.071346348,NA,43.25705554,0
ENSSSCT00000000280,IGFBP6,NA,NA,NA,NA
ENSSSCT00000009759,IGFBP7,0.003053497,0.010266185,28.55775295,55.65246182
ENSSSCT00000091783,IGHMBP2,2.512318759,5.019876531,4.988928564,2.382442858
ENSSSCT00000062470,IGHM,2.389005495,2.44825221,33.77771855,5.403550109
ENSSSCT00000012827,IGSF10,NA,NA,NA,0
ENSSSCT00000058450,IGSF1,0.022626316,0.098429621,0,NA
ENSSSCT00000076367,IGSF21,NA,0,NA,NA
ENSSSCT00000081309,IGSF3,1.456183128,0,NA,0
ENSSSCT00000023427,IGSF6,1.34574082,2.123473382,14.29923618,19.97369459
ENSSSCT00000007005,IGSF8,2.610429318,1.358877527,13.73210127,4.421796642
ENSSSCT00000044600,IGSF9B,1.044650447,11.70566058,0,NA
ENSSSCT00000007009,IGSF9,0.020066627,NA,16.54981094,24.94378461
ENSSSCT00000017645,IHH,0,NA,NA,11.86730752
ENSSSCT00000050508,IKBIP,0,0,0,NA
ENSSSCT00000007699,IKBKB,1.834870207,0.81556876,3.823147129,4.506328674
ENSSSCT00000030765,IKBKE,0.747497402,1.786554935,7.82352495,2.298218813
ENSSSCT00000034575,IKBKG,3.786638922,2.972048632,12.36680076,26.38269725
ENSSSCT00000065304,IKZF1,1.004263115,2.965055952,3.907988039,7.473213698
ENSSSCT00000017599,IKZF2,14.99861159,12.18643584,4.03912199,15.02871065
ENSSSCT00000047940,IKZF3,9.901030154,1.364183082,2.826353451,9.434775837
ENSSSCT00000077908,IKZF4,1.086067358,2.737293369,0,1.103757446
ENSSSCT00000028000,IKZF5,0.239162738,1.241532491,1.567504234,2.15150865
ENSSSCT00000097517,IK,1.803093428,6.761393355,11.95219017,5.96541987
ENSSSCT00000016451,IL10RA,1.133945531,8.071593396,5.531365227,1.670808632
ENSSSCT00000053076,IL10RB,1.838777864,0.727878343,5.072330538,2.099695128
ENSSSCT00000017049,IL10,86.73503086,2.341748026,73.98960368,9.758588124
ENSSSCT00000012005,IL11RA,NA,NA,0,NA
ENSSSCT00000054476,IL11,NA,NA,NA,NA
ENSSSCT00000037637,IL12B,NA,0,NA,NA
ENSSSCT00000015180,IL12RB1,1.78273891,0.748636488,7.991431947,38.49791755
ENSSSCT00000004204,IL12RB2,5.223535345,5.918241614,441.050408,3.836900934
ENSSSCT00000013814,IL13RA1,0.803740487,1.20725205,0.463200736,1.122200151
ENSSSCT00000002002,IL16,0.943200008,3.364419765,1.944762796,1.477876876
ENSSSCT00000105504,IL17B,0,NA,NA,NA
ENSSSCT00000033369,IL17RA,2.236854943,1.717882591,2.68447751,4.879610173
ENSSSCT00000066320,IL18R1,3.553947503,18.48698167,1.555572783,5.806002894
ENSSSCT00000008934,IL18RAP,0.405800388,0.584826354,12.9634666,1.0049605
ENSSSCT00000083545,IL18,0.004269147,0.024144549,33.33991634,30.35555487
ENSSSCT00000008863,IL1A,1.896902024,13.80176876,243.792424,6.93464153
ENSSSCT00000079443,IL1R1,0.29603084,0.330745716,0,0
ENSSSCT00000030337,IL1R2,0.860373864,1.284134241,46.81952193,77.78650877
ENSSSCT00000054771,IL1RAPL2,NA,NA,NA,NA
ENSSSCT00000082211,IL1RL1,24.11934978,9.689031616,NA,NA
ENSSSCT00000080242,IL20RB,NA,0.281538575,0,NA
ENSSSCT00000065215,IL21R,2.749437558,4.378190702,3.587147077,1.249461026
ENSSSCT00000040794,IL22RA1,1.2095314,NA,0,0
ENSSSCT00000004597,IL22RA2,1.99370692,NA,NA,NA
ENSSSCT00000000520,IL22,NA,NA,NA,0
ENSSSCT00000047550,IL23A,0,1.149724173,NA,0
ENSSSCT00000085477,IL23R,0,NA,NA,0
ENSSSCT00000034954,IL27RA,0.717783808,1.342206228,1.989627517,4.223366945
ENSSSCT00000039070,IL27,NA,0.988873014,17.5531125,NA
ENSSSCT00000037150,IL2RA,0.111901678,1.514064522,0,10.66570056
ENSSSCT00000055220,IL2RB,0.352433528,1.20699403,4.145355659,0.369501475
ENSSSCT00000013555,IL2RG,3.206805462,3.192684661,6.173080341,2.027111368
ENSSSCT00000005735,IL33,NA,NA,0,NA
ENSSSCT00000003547,IL4I1,3.406715391,3.172637037,8.876645981,24.76126441
ENSSSCT00000008566,IL4R,2.179843301,0.86831934,1.963172734,4.910605888
ENSSSCT00000015601,IL5,NA,NA,0,NA
ENSSSCT00000100580,IL6R,2.125069763,2.352660921,5.484084943,7.208796123
ENSSSCT00000018422,IL6ST,0.763352615,3.978570855,6.678884489,16.69897036
ENSSSCT00000025647,IL6,0,0.382304368,NA,NA
ENSSSCT00000033303,IL7R,4.739011296,3.152620329,5.544767649,12.74718233
ENSSSCT00000098607,IL9R,1.264458765,4.293431687,130.3954549,7.188183268
ENSSSCT00000026283,ILDR1,0,NA,NA,NA
ENSSSCT00000048183,ILDR2,NA,0.040907812,0,0
ENSSSCT00000034724,ILF2,7.701321555,6.018958288,1.240485799,0.573283336
ENSSSCT00000034746,ILF3,9.197434599,16.51818747,2.245231245,10.68369913
ENSSSCT00000086183,ILKAP,9.135254461,4.014304654,5.294734969,5.369783157
ENSSSCT00000023156,ILK,0.209211786,0.409904212,1.489859622,0.725907979
ENSSSCT00000049038,ILRUN,1.297301347,0.959139563,0.667656777,0.134899587
ENSSSCT00000082649,ILVBL,0.829144153,8.644922399,30.57444645,8.019535259
ENSSSCT00000056495,IMMP1L,0,0,0,1.77597779
ENSSSCT00000085404,IMMP2L,3.71750547,3.901208911,1.398518933,3.199035504
ENSSSCT00000088032,IMMT,6.923539942,1.559875408,5.254448158,7.949865767
ENSSSCT00000002101,IMP3,2.631885768,3.715866606,3.796644776,1.258659861
ENSSSCT00000017134,IMP4,0.999982663,1.251260931,1.830392147,2.108889867
ENSSSCT00000045953,IMPA1,26.41541594,5.012391916,4.10020652,4.388874065
ENSSSCT00000022557,IMPA2,2.060870062,0.79575644,0.590508345,5.693597159
ENSSSCT00000078752,IMPACT,2.464592108,12.30531526,0,0.997385824
ENSSSCT00000018057,IMPDH1,1.485111589,6.950050678,4.447568143,0.840883778
ENSSSCT00000065477,IMPDH2,4.446143573,2.485342206,4.648782163,0.923761483
ENSSSCT00000041751,IMPG2,3.474713859,6.431654064,8.08256468,31.67562558
ENSSSCT00000091876,INAFM2,NA,0.312925037,0,13.08429935
ENSSSCT00000038044,INAVA,NA,0.860170372,0,NA
ENSSSCT00000011589,INA,0,NA,NA,NA
ENSSSCT00000086215,INCENP,4.209000461,1.605845231,5.105402002,8.014458419
ENSSSCT00000079205,ING1,0.415762711,2.377904234,2.460678168,0.968717354
ENSSSCT00000025252,ING2,1.832962697,10.84719204,1.870364064,0
ENSSSCT00000041978,ING3,1.274573452,2.878705042,15.86668543,14.18382131
ENSSSCT00000000762,ING4,0.573132816,1.930568354,1.188537048,1.569826717
ENSSSCT00000042733,ING5,0.363678626,0.390546661,3.314518714,6.357292145
ENSSSCT00000031176,INHA,1.272135135,0,NA,NA
ENSSSCT00000061917,INHBA,NA,0.861176209,NA,NA
ENSSSCT00000051512,INHBB,NA,NA,NA,0
ENSSSCT00000028959,INIP,2.242675976,0.932980681,32.81696492,0
ENSSSCT00000088399,INKA1,1.035815954,12.9359942,2.706180313,1.403326012
ENSSSCT00000050110,INKA2,NA,NA,1.963231628,0
ENSSSCT00000009076,INO80B,5.243645342,8.536606142,3.371251735,4.574078808
ENSSSCT00000058409,INO80C,0.894940188,2.253970175,0,2.700724337
ENSSSCT00000050436,INO80D,1.580127083,0.229295162,3.081590474,2.251728786
ENSSSCT00000106823,INO80E,1.967591084,2.349095664,4.779063401,4.801514701
ENSSSCT00000005252,INO80,4.502259409,3.816111736,0.891631243,1.19260641
ENSSSCT00000017475,INPP1,8.265898344,2.810663862,1.506342681,1.78023279
ENSSSCT00000085463,INPP4A,4.431935366,3.322253283,5.239690881,19.48395176
ENSSSCT00000053332,INPP4B,1.435040152,13.60304642,2.08065513,7.287480954
ENSSSCT00000011777,INPP5A,1.200251828,5.992585732,1.633229385,0.807804681
ENSSSCT00000004038,INPP5B,2.323845986,3.825163654,11.60705733,3.124195871
ENSSSCT00000063576,INPP5D,1.195070037,8.959360256,7.170058736,6.267824599
ENSSSCT00000061176,INPP5E,0.912728949,0.961202485,4.916525381,0
ENSSSCT00000011688,INPP5F,4.921910434,1.013650549,0.347909964,2.192828323
ENSSSCT00000024173,INPP5J,0,NA,NA,NA
ENSSSCT00000030655,INPP5K,3.679737808,2.411685182,6.915516897,5.681677106
ENSSSCT00000017880,INSIG1,17.02005905,11.6177055,47.19130171,38.06753743
ENSSSCT00000056159,INSIG2,0,7.289966156,7.613387275,NA
ENSSSCT00000015173,INSL3,NA,NA,0,NA
ENSSSCT00000095115,INSM1,0,NA,NA,NA
ENSSSCT00000037776,INSM2,NA,0.879915534,NA,NA
ENSSSCT00000007082,INSRR,3.567151473,0.526364146,NA,NA
ENSSSCT00000014815,INSR,3.691368183,0.674824301,22.61878033,89.49022465
ENSSSCT00000042206,INSYN2A,0,NA,NA,NA
ENSSSCT00000018522,INSYN2B,NA,0,0,NA
ENSSSCT00000062051,INTS11,1.267707033,6.076627966,0.989254416,2.461955275
ENSSSCT00000027179,INTS12,0.651248125,7.154154664,0,1.653504882
ENSSSCT00000056368,INTS13,0.096556005,7.96050632,1.638016445,0.824530736
ENSSSCT00000057006,INTS14,0.388718529,1.764890985,17.95979304,1.628287761
ENSSSCT00000052207,INTS15,0.780667702,3.517801386,0.511385473,0.78349665
ENSSSCT00000024640,INTS1,0.899626531,1.448612307,6.375264389,6.81102164
ENSSSCT00000019237,INTS2,8.7353643,14.9463792,28.05937702,12.70075838
ENSSSCT00000007199,INTS3,1.397808244,11.13938765,1.222602546,2.658215908
ENSSSCT00000022806,INTS5,6.042134868,6.659470749,3.13964879,1.046697958
ENSSSCT00000033983,INTS6L,2.171189408,7.050392513,0.918518502,3.969081831
ENSSSCT00000044667,INTS6,3.200253589,1.973874753,0.301663558,1.481007814
ENSSSCT00000039522,INTS7,0.910500909,3.90027983,1.565253916,0.514579243
ENSSSCT00000006687,INTS8,3.545590068,2.232396858,2.737194978,2.327922384
ENSSSCT00000061864,INTS9,1.76935805,1.609588407,0.885027308,1.309950797
ENSSSCT00000043010,INTU,0,NA,0,NA
ENSSSCT00000005931,INVS,2.968620273,7.212462659,1.033522043,2.724697315
ENSSSCT00000012468,IP6K1,0.560821823,1.587248282,12.31116,2.497771602
ENSSSCT00000063383,IP6K2,3.580309215,6.390194617,3.634273446,8.490654339
ENSSSCT00000081158,IPCEF1,0.737349442,6.875612693,1.860175576,9.895089583
ENSSSCT00000049506,IPMK,1.478808609,0.57387168,0,0
ENSSSCT00000075448,IPO11,0.191718127,1.41635526,0.167525448,3.609600578
ENSSSCT00000069453,IPO4,1.237818932,4.334546633,6.042059184,0.945199786
ENSSSCT00000082302,IPO5,2.558427131,5.351814839,3.330630495,1.893291261
ENSSSCT00000045714,IPO7,1.59429947,5.216134453,2.98861712,7.848037197
ENSSSCT00000000576,IPO8,0.700663829,0.828686389,1.408817967,2.737851456
ENSSSCT00000050992,IPO9,1.374777275,2.887801225,5.462866298,13.54738367
ENSSSCT00000008849,IPPK,3.858628353,1.148308908,6.486965824,2.642525676
ENSSSCT00000055357,IPP,11.64866553,3.514448895,1.959309002,3.636780264
ENSSSCT00000026824,IQCA1L,0.271170302,0,NA,NA
ENSSSCT00000017774,IQCA1,0.706301616,0.17498188,NA,NA
ENSSSCT00000089059,IQCB1,0.433902446,6.983569627,0,4.539352227
ENSSSCT00000004005,IQCC,0.007826609,0.043835676,13.58631612,6.889166289
ENSSSCT00000047702,IQCD,1.438667758,26.7002129,21.44836432,3.939109003
ENSSSCT00000053404,IQCE,1.027488105,10.09131872,6.587683792,2.36631908
ENSSSCT00000024225,IQCF1,0,NA,NA,NA
ENSSSCT00000082321,IQCG,NA,NA,NA,NA
ENSSSCT00000098575,IQCK,NA,NA,NA,NA
ENSSSCT00000050561,IQCM,NA,NA,NA,NA
ENSSSCT00000002033,IQGAP1,2.982636176,4.288658857,1.266617963,0.738182433
ENSSSCT00000105979,IQGAP2,1.250143083,2.161428032,1.306805335,2.393234479
ENSSSCT00000007092,IQGAP3,0.029527346,0.191357732,8.766998878,6.066848171
ENSSSCT00000056049,IQSEC1,0.287441722,3.012512049,3.438698311,0.81719549
ENSSSCT00000013477,IQSEC2,0.341593734,0.248594811,3.362825854,1.233978087
ENSSSCT00000018081,IQUB,NA,NA,60.95014948,NA
ENSSSCT00000029147,IRAG1,0.818734423,6.510166555,0.185125463,2.705567843
ENSSSCT00000004940,IRAK1BP1,NA,NA,0,NA
ENSSSCT00000013987,IRAK1,0.428150053,2.95273703,2.191870965,5.227470608
ENSSSCT00000051036,IRAK2,14.33433327,2.096067497,1.169461816,16.20385817
ENSSSCT00000077997,IRAK3,5.447242395,13.44891232,10.00928271,NA
ENSSSCT00000000866,IRAK4,2.301788106,0.86864869,7.886680594,3.8419507
ENSSSCT00000001962,IREB2,0.226986999,0.740575908,3.914167763,2.10031448
ENSSSCT00000015600,IRF1,1.696346275,2.131803664,1.520499984,0.749072928
ENSSSCT00000063772,IRF2BP2,0.506736604,0.680467523,0.769042558,0.374268674
ENSSSCT00000002660,IRF2BPL,1.807662636,0.197664928,5.965498344,2.382995093
ENSSSCT00000039049,IRF2,2.35043466,0.821304313,2.368279001,4.300315706
ENSSSCT00000033478,IRF3,2.585737808,2.425263718,1.276980521,1.976915593
ENSSSCT00000040764,IRF4,9.466322135,3.501327009,6.123941347,2.433166619
ENSSSCT00000100872,IRF5,2.223129762,0.588519547,4.611459485,5.577906875
ENSSSCT00000050800,IRF6,6.02018739,0,NA,NA
ENSSSCT00000014049,IRF7,7.358898844,2.803759403,5.156316247,0.243862076
ENSSSCT00000040645,IRF8,5.345963401,1.367158729,4.026215051,0.841917901
ENSSSCT00000078182,IRF9,2.088543697,4.021847318,1.430953501,0.44294439
ENSSSCT00000063978,IRGQ,1.259588781,0.200944961,0,41.05212942
ENSSSCT00000089345,IRS1,0.626217616,0.321066268,0,0
ENSSSCT00000043241,IRS2,2.358812146,1.174367022,5.655258005,4.287401219
ENSSSCT00000034839,IRS4,NA,0,NA,NA
ENSSSCT00000038859,IRX1,NA,NA,NA,NA
ENSSSCT00000003132,IRX3,0.004686536,NA,0,0
ENSSSCT00000003131,IRX6,NA,0.608001269,NA,NA
ENSSSCT00000011989,,0.208033562,0.697219944,0.221887101,0
ENSSSCT00000068881,ISCA2,0.00800145,0.005591486,5.22257694,7.45315745
ENSSSCT00000077929,ISCU,0.219684376,1.192828007,0.907136652,0.58424012
ENSSSCT00000002743,ISG12(A),0.177460856,0.28795348,15.6728872,0.152928052
ENSSSCT00000046783,ISG15,2.269906013,1.954787255,1.14765631,0.626253844
ENSSSCT00000007088,ISG20L2,1.208629851,1.183461211,0.259046415,0.126186849
ENSSSCT00000024643,ISG20,2.472726093,2.359344289,2.291372662,0.314164321
ENSSSCT00000054779,ISLR2,NA,NA,NA,NA
ENSSSCT00000076582,ISLR,NA,NA,NA,0
ENSSSCT00000081422,ISOC1,1.166383995,1.974736316,1.529112566,3.267379116
ENSSSCT00000083690,ISOC2,0.815069658,0.346178587,0,0
ENSSSCT00000046604,IST1,3.169294195,17.6295807,9.046031188,4.89214611
ENSSSCT00000038816,ISX,0,0.564087312,NA,NA
ENSSSCT00000059009,ISYNA1,0.453538845,1.314422904,0,1.085418687
ENSSSCT00000036444,ITCH,1.221001499,1.929890864,3.467892257,11.38298492
ENSSSCT00000041701,ITFG1,4.710383492,11.03139562,0.302538465,2.137335633
ENSSSCT00000000806,ITFG2,5.765249599,2.080721843,5.472713573,1.410494523
ENSSSCT00000032627,ITGA10,2.594058888,0.055839515,4.53268727,2.074411314
ENSSSCT00000047593,ITGA11,NA,NA,0,NA
ENSSSCT00000082027,ITGA1,6.030401492,4.707399316,6.698005401,4.723410808
ENSSSCT00000018895,ITGA2B,0.964412654,7.493773012,37.51923472,1.466164116
ENSSSCT00000018391,ITGA2,1.042784282,11.53627815,3.649413377,NA
ENSSSCT00000019136,ITGA3,NA,1.041251789,22.77501008,6.578295865
ENSSSCT00000041932,ITGA4,0.241978377,11.75710047,6.528027912,25.18373599
ENSSSCT00000000314,ITGA5,0.416320191,1.34798019,14.49771649,8.348425746
ENSSSCT00000103814,ITGA6,3.865146252,2.979204344,3.887793143,4.965459542
ENSSSCT00000084371,ITGA7,NA,0,NA,NA
ENSSSCT00000012312,ITGA9,0.076429399,0.010703695,NA,0
ENSSSCT00000064769,ITGAD,1.788185688,1.940644781,81.18528236,79.83234435
ENSSSCT00000056476,ITGAE,8.368511607,6.406766879,2.190474327,2.571475538
ENSSSCT00000077776,ITGAL,3.585011783,1.146677658,6.617849849,11.03001083
ENSSSCT00000008501,ITGAM,3.978212212,6.856930866,77.71250032,59.10965716
ENSSSCT00000035294,ITGAV,1.09838362,7.541979674,1.720945465,72.48519288
ENSSSCT00000090344,ITGB1BP1,0.2221972,2.80905985,0,9.114068575
ENSSSCT00000028651,ITGB1BP2,NA,0.929216148,NA,NA
ENSSSCT00000033219,ITGB1,0.856377357,17.82047702,16.46786452,22.04390898
ENSSSCT00000059772,ITGB2,0.694244275,2.278201387,16.40592929,4.510608536
ENSSSCT00000091575,ITGB3,3.244655749,1.27845458,3.969612065,1.321790791
ENSSSCT00000080578,ITGB4,3.058996106,4.124844162,9.244153309,2.778133585
ENSSSCT00000052970,ITGB5,0.560248329,0.107122253,0.550450203,2.483720803
ENSSSCT00000055278,ITGB6,NA,NA,NA,NA
ENSSSCT00000043023,ITGB7,0.597620826,2.859675478,29.12581516,12.17995064
ENSSSCT00000010444,ITGBL1,NA,NA,0,NA
ENSSSCT00000012179,ITIH2,0,0.335438893,NA,NA
ENSSSCT00000012530,ITIH3,0.690171067,0,NA,NA
ENSSSCT00000068769,ITIH4,3.097685334,0.190357766,NA,NA
ENSSSCT00000012181,ITIH5,3.074154015,0.104758193,3.405478144,0
ENSSSCT00000040184,ITK,0.407861675,12.37446052,2.5439558,5.297774096
ENSSSCT00000034500,ITM2A,NA,NA,0,0
ENSSSCT00000010302,ITM2B,11.37035155,2.43089364,9.545220678,57.22445723
ENSSSCT00000017714,ITM2C,2.465212128,0.534582105,1.170211565,0.558065192
ENSSSCT00000046693,ITPA,0.503251298,5.365011646,0.217125495,1.206839246
ENSSSCT00000063080,ITPK1,0.136517587,3.330097922,21.05943717,4.171738652
ENSSSCT00000005245,ITPKA,NA,0.3098516,9.396667413,29.89970497
ENSSSCT00000003332,ITPKC,0.182093332,1.208550553,0.50013919,1.757236137
ENSSSCT00000069216,ITPR1,4.176831191,7.336837668,14.23793666,16.12000726
ENSSSCT00000023164,ITPR2,0.567206456,0.244002976,7.757385124,11.90280969
ENSSSCT00000065425,ITPR3,1.191092886,1.63413455,0.420595613,7.513789153
ENSSSCT00000046527,ITPRID2,2.51489798,2.739129161,0.412672739,10.43267232
ENSSSCT00000049089,ITPRIPL1,0.174896063,0.54666869,0,1.800921452
ENSSSCT00000059430,ITPRIPL2,0.205309107,0.6788336,5.896653101,0.169092181
ENSSSCT00000046644,ITPRIP,0.108426584,0.431169438,32.60568568,4.427195857
ENSSSCT00000078428,ITSN1,0.053869811,3.795985879,0.594493527,0
ENSSSCT00000073254,ITSN2,0.608237995,1.495537422,0.092519325,0.810007027
ENSSSCT00000071920,IVD,0.690770142,3.329387426,3.39102317,3.668459307
ENSSSCT00000016961,IVNS1ABP,0.381846421,0.4241141,2.359131317,1.126433802
ENSSSCT00000079640,IWS1,1.694800217,8.554974594,0.232635977,9.945904218
ENSSSCT00000044721,IYD,0,0.133336056,NA,NA
ENSSSCT00000042201,IZUMO1,0.202283037,NA,8.33467035,30.48230023
ENSSSCT00000003562,IZUMO2,NA,NA,NA,NA
ENSSSCT00000085162,IZUMO4,NA,NA,0,16.5389949
ENSSSCT00000009936,JADE1,0.593306346,2.389570991,0.250269857,2.925383632
ENSSSCT00000048344,JADE2,0.892693195,0.196080934,1.785221193,5.579752992
ENSSSCT00000033102,JADE3,2.118226113,0.892361599,3.572735481,8.071594573
ENSSSCT00000057386,JAG1,5.017739487,3.088081876,10.34903301,78.87124579
ENSSSCT00000034111,JAG2,NA,0.051728732,10.81782799,1.241033071
ENSSSCT00000045514,JAK1,0.459111573,5.584513362,3.238198449,2.233297565
ENSSSCT00000034678,JAK2,0.13581774,1.957925667,0.83722626,1.667319889
ENSSSCT00000033248,JAK3,0.227292068,5.435440817,1.454626366,0.644770941
ENSSSCT00000058612,JAKMIP1,0.758311498,0.714367739,5.372573943,3.942915119
