Transcript,TE_H,TE_W,log2_fold_change,regulation
ENSSSCT00000019035,3.58794965378901,2.38073176553582,-0.591754563581531,down
ENSSSCT00000019042,5.19465975361822,1.6170322789278,-1.68368077882709,down
ENSSSCT00000019058,0.537834326404179,0.279855442971609,-0.942480028514409,down
ENSSSCT00000019062,2.22609196211748,1.4578732882161,-0.610647860551963,down
ENSSSCT00000019067,5.97374489931705,4.19697135362899,-0.509287014464891,down
ENSSSCT00000019068,2.97265409750118,0.861202424735651,-1.78732731228318,down
ENSSSCT00000019070,1.84975905509549,0.945596660285261,-0.968040515956507,down
ENSSSCT00000019083,1.7568455198422,0.958935767468559,-0.873481252803346,down
ENSSSCT00000019105,2.81888609216419,1.78549159993258,-0.658803834893093,down
ENSSSCT00000019121,3.12349141881704,0.664674601168032,-2.23243943520825,down
ENSSSCT00000019129,1.65546500789931,7.26247920799066,2.13322561183598,up
ENSSSCT00000019143,0.653294580483822,3.24708143940323,2.31333799224538,up
ENSSSCT00000019153,2.98336239960091,1.42758566034739,-1.06336192244551,down
ENSSSCT00000019175,4.70063369690786,1.07154644273966,-2.13316088064102,down
ENSSSCT00000019197,2.48874341221273,12.5908334756763,2.3388843861316,up
ENSSSCT00000019199,2.07583915044242,10.6549243064265,2.35975378040007,up
ENSSSCT00000019236,1.18998049608585,0.468909476964083,-1.3435565855263,down
ENSSSCT00000019237,13.7930487808254,3.6028816831125,-1.93671820153549,down
ENSSSCT00000019252,3.89236024125475,0.700533804932764,-2.47411866286693,down
ENSSSCT00000019266,0.710827061736865,0.236964556580956,-1.58482731940476,down
ENSSSCT00000019298,1.3937704307971,0.265916753561115,-2.38994637382381,down
ENSSSCT00000019299,6.66486577121069,0.477628533871525,-3.8026148881492,down
ENSSSCT00000019304,1.12648013852378,0.616189385298669,-0.870376141677574,down
ENSSSCT00000019312,4.11383054028438,2.37381024166812,-0.793277753593657,down
ENSSSCT00000019314,3.18021629034389,0.810044311805722,-1.97305215334599,down
ENSSSCT00000019318,8.46995288631537,1.95508953875452,-2.1151192633903,down
ENSSSCT00000019329,3.04320604245757,1.04268183543597,-1.545293015692,down
ENSSSCT00000019345,3.07020885560767,1.71815679320394,-0.837475102473185,down
ENSSSCT00000019351,1.075517318989,5.47975314185013,2.34908014590596,up
ENSSSCT00000019362,4.34617943620356,0.388163794192369,-3.48501027611036,down
ENSSSCT00000019367,7.46359059674777,1.79749750185113,-2.05388008602612,down
ENSSSCT00000019379,1.28231691665404,0.498766871580855,-1.36231531041226,down
ENSSSCT00000019391,1.77277718955539,0.607997926611395,-1.54387291443868,down
ENSSSCT00000019397,4.31531599788233,0.912203807114587,-2.24203811112244,down
ENSSSCT00000019401,1.83295694651533,1.29255002233505,-0.503952784830627,down
ENSSSCT00000019440,1.77437761116172,1.11762424727743,-0.666877841001364,down
ENSSSCT00000019446,1.9848431903602,0.35668878288781,-2.47628728194858,down
ENSSSCT00000019454,2.13604108238692,1.50364651453519,-0.506473944367987,down
ENSSSCT00000019502,1.36919583727588,0.584470229709243,-1.22812736395602,down
ENSSSCT00000019511,0.333096116170241,0.127467027809843,-1.38581442250593,down
ENSSSCT00000019512,0.560220345310271,3.6734936069184,2.71308648057722,up
ENSSSCT00000019519,0.57599123629892,0.0790202599961606,-2.86575236298468,down
ENSSSCT00000019540,0.606329694781245,3.06372757098891,2.33711363265554,up
ENSSSCT00000019543,5.75323371144509,3.73940839477623,-0.621563035547754,down
ENSSSCT00000019573,3.07893740708819,1.33704263205768,-1.20338707158902,down
ENSSSCT00000019646,3.03567162407319,2.02544925249918,-0.583773800542969,down
ENSSSCT00000019689,0.176675000677324,0.120193336961325,-0.555740993520144,down
ENSSSCT00000022254,2.1965670508637,0.875655937707115,-1.3268145155367,down
ENSSSCT00000022258,0.39169948654262,2.12107738830773,2.4369781168482,up
ENSSSCT00000022265,0.966427397085345,10.9463141589643,3.50164000338318,up
ENSSSCT00000022271,1.65198082433255,0.475619167943358,-1.79631817704284,down
ENSSSCT00000022292,2.18395980370508,0.874025536899181,-1.32119896586737,down
ENSSSCT00000022296,1.06047087864993,16.0894460512007,3.92333774689306,up
ENSSSCT00000022299,1.43414711566975,0.469761551903719,-1.61019247965201,down
ENSSSCT00000022320,1.41174727734551,0.592262961064818,-1.25317207816397,down
ENSSSCT00000022324,0.323637345956976,9.17996354728744,4.82603842335072,up
ENSSSCT00000022331,0.837084216387555,4.15083736822667,2.3099577274126,up
ENSSSCT00000022336,0.237466845211926,0.989229877986394,2.05857971406295,up
ENSSSCT00000022370,1.76770207694448,1.17877695496971,-0.584584386609914,down
ENSSSCT00000022376,3.0303498458539,1.87624484521193,-0.691636250433468,down
ENSSSCT00000022387,3.83272261850938,2.55505004292874,-0.585018043402116,down
ENSSSCT00000022446,2.09549441109128,0.606683028344582,-1.78827581527793,down
ENSSSCT00000022504,1.42675542503127,0.19866734442543,-2.84431139178554,down
ENSSSCT00000022550,0.326344596536966,2.52987413550312,2.95459755363395,up
ENSSSCT00000022593,1.1197605161594,0.571649321172512,-0.969987914435726,down
ENSSSCT00000022601,3.71109275606255,0.531226972645726,-2.80444375519742,down
ENSSSCT00000022602,1.08709252538412,0.336639031631056,-1.69120037243232,down
ENSSSCT00000022632,1.87234493332682,1.28645081071306,-0.541449945730335,down
ENSSSCT00000022635,2.56921766089734,1.76494359440406,-0.541707041394812,down
ENSSSCT00000022658,2.97638875015251,1.68239743706058,-0.82304441369584,down
ENSSSCT00000022668,0.220812784378227,0.101465304548201,-1.12183721129474,down
ENSSSCT00000022688,1.62352224025484,10.2317237382191,2.65585016333616,up
ENSSSCT00000022690,3.80369439510564,2.45247723378485,-0.633161594587931,down
ENSSSCT00000022716,1.13002556913228,0.561696088677535,-1.00849375494516,down
ENSSSCT00000022738,1.6588747977809,0.684972711442688,-1.27608658522245,down
ENSSSCT00000022746,4.73335915043243,1.52901234740158,-1.63026433569067,down
ENSSSCT00000022751,1.97755409622901,1.21107118619399,-0.70743349187369,down
ENSSSCT00000022754,1.15526649826609,10.3191451802216,3.15902586762565,up
ENSSSCT00000022763,2.58228591004162,0.720731278201769,-1.84111538261008,down
ENSSSCT00000022770,7.70751415114054,2.46067689299183,-1.64721040058003,down
ENSSSCT00000022806,3.25843228895396,2.14002314270645,-0.606551617348968,down
ENSSSCT00000022813,1.64351274799891,0.785098525252384,-1.06583702657687,down
ENSSSCT00000022870,5.988546474454,2.01000515370436,-1.57500667752919,down
ENSSSCT00000022874,2.03685727311565,0.510761512674537,-1.99562316806705,down
ENSSSCT00000022880,1.60410993782054,0.325375287841785,-2.30159643240083,down
ENSSSCT00000022901,0.445318560914013,2.12289883680122,2.25312597386462,up
ENSSSCT00000022923,4.08294109368282,1.43892673434531,-1.5046156169188,down
ENSSSCT00000022932,4.14472551462743,1.39784774722562,-1.56806933032885,down
ENSSSCT00000022979,1.52467327983378,7.77912280239789,2.35110735905811,up
ENSSSCT00000022988,1.96518546669014,0.219489885273134,-3.16243911209355,down
ENSSSCT00000023051,4.56123710383297,1.49119443813171,-1.61295678268648,down
ENSSSCT00000023065,0.597515770656505,3.90660113329971,2.70886526609141,up
ENSSSCT00000023110,1.56939566017637,20.4603549329228,3.70455015126384,up
ENSSSCT00000023132,2.30089394561692,0.783928967129247,-1.55339964659044,down
ENSSSCT00000023143,2.81335767352472,0.778460924360091,-1.85359645127495,down
ENSSSCT00000023145,1.00378454404982,0.602423944919753,-0.736598617268337,down
ENSSSCT00000023159,3.45804342800922,0.868962003967115,-1.99259098667126,down
ENSSSCT00000023178,0.750399167948306,0.192825027587816,-1.96036591087476,down
ENSSSCT00000023180,0.399817155633263,1.62146796400885,2.01988823748432,up
ENSSSCT00000023185,2.97467401886153,1.78678683517292,-0.735364048433606,down
ENSSSCT00000023206,2.72501218566795,0.686375187763537,-1.98919337538244,down
ENSSSCT00000023210,3.11050472719501,1.2905701037055,-1.26914018810801,down
ENSSSCT00000023239,7.2463219145013,2.17844452949096,-1.73395052041208,down
ENSSSCT00000023251,5.39452035304667,3.44783358456218,-0.645804547985702,down
ENSSSCT00000023255,1.28407662191278,0.379549920769,-1.75836973636516,down
ENSSSCT00000023257,16.0858769154732,1.70125053678971,-3.24112706405635,down
ENSSSCT00000023265,1.746498970527,0.423863407767331,-2.0427944636748,down
ENSSSCT00000023268,0.970430023536399,6.59675554684336,2.76506055365553,up
ENSSSCT00000023287,1.0135769407314,0.678051009528307,-0.579989892118112,down
ENSSSCT00000023324,1.64356926683162,0.790958924750816,-1.05515757762687,down
ENSSSCT00000023347,2.03637399254689,0.421488750329398,-2.27243651472307,down
ENSSSCT00000023415,4.22580504747279,0.900364192631593,-2.23064562452655,down
ENSSSCT00000023452,1.48564775238591,0.832006728374251,-0.836424992421259,down
ENSSSCT00000023457,4.03276752061573,2.10036741548638,-0.941128520844419,down
ENSSSCT00000023479,2.36492818046377,12.0738013997467,2.35201169904437,up
ENSSSCT00000023490,13.3884851790854,3.34140180872434,-2.00246735371622,down
ENSSSCT00000023536,1.05899373605428,0.675146922884636,-0.649420660612521,down
ENSSSCT00000023558,1.66180943010852,0.813185253331927,-1.03109899084459,down
ENSSSCT00000023649,0.383842332676894,4.14159623940241,3.43160117794215,up
ENSSSCT00000023659,0.955642611575231,7.46561327539382,2.96571768853048,up
ENSSSCT00000023702,3.04804970680403,1.91663043821858,-0.669314244573151,down
ENSSSCT00000023704,8.01100141309862,1.7343667479279,-2.20757359555551,down
ENSSSCT00000023729,2.12682244954631,0.558377018119232,-1.9293881309701,down
ENSSSCT00000023759,1.19951902862576,0.81960121949916,-0.549462007997707,down
ENSSSCT00000023780,0.723766679560405,7.09917204165426,3.29405418036483,up
ENSSSCT00000023788,0.632433765427783,4.72500625762125,2.90132994011406,up
ENSSSCT00000023790,2.40671074130862,0.424037865987693,-2.50479775073535,down
ENSSSCT00000023854,2.78909465519946,1.36283552001914,-1.03318544235463,down
ENSSSCT00000023904,1.45263606256811,0.535636408254097,-1.4393473694806,down
ENSSSCT00000023939,1.39106079262722,0.450644644341523,-1.6261233201357,down
ENSSSCT00000023952,0.969950172291421,0.308496796690287,-1.65265512685088,down
ENSSSCT00000024049,2.48670589585841,0.578504553785081,-2.1038356683892,down
ENSSSCT00000024058,1.77116384818321,0.867038704084207,-1.03052937916967,down
ENSSSCT00000024076,1.73372703095128,0.240790770982516,-2.84802476660343,down
ENSSSCT00000024105,0.694044522877871,11.3959245281519,4.03734594754056,up
ENSSSCT00000024108,2.257994858604,0.635510860309579,-1.82905351621981,down
ENSSSCT00000024151,3.73082067386327,1.57579437986437,-1.24341372241691,down
ENSSSCT00000024159,5.11062795137633,0.674037666961081,-2.92259944811145,down
ENSSSCT00000024187,2.19840070282723,0.623529925044977,-1.81792366446695,down
ENSSSCT00000024230,1.69226056314729,9.65465846861112,2.51227350281207,up
ENSSSCT00000024231,2.17006538164261,1.23378868118424,-0.814643193999843,down
ENSSSCT00000024244,3.61623391718476,1.42976707664184,-1.33870786524353,down
ENSSSCT00000024309,3.10867830176854,0.860065397024326,-1.85378306096854,down
ENSSSCT00000024310,16.5901653440414,2.58989956118916,-2.67936020982566,down
ENSSSCT00000024326,3.5199186817209,1.62140401431962,-1.11829847959457,down
ENSSSCT00000024330,1.08635990978705,0.375766306099086,-1.53159453024989,down
ENSSSCT00000024353,1.33352054736055,0.696703276901266,-0.936623800571822,down
ENSSSCT00000024375,2.81723249807412,0.349129774872094,-3.01244332532124,down
ENSSSCT00000024394,3.55786324439271,1.36370627343862,-1.38347811998961,down
ENSSSCT00000024414,3.68781127658146,1.88729366802458,-0.966445900188837,down
ENSSSCT00000024439,3.34767590794509,1.49248569012009,-1.16544276674485,down
ENSSSCT00000024455,1.02773810642079,0.600086740191755,-0.776229719464322,down
ENSSSCT00000024462,3.10205768169332,0.920872999090035,-1.75215140515832,down
ENSSSCT00000024482,0.544624260575507,0.373504462063838,-0.544135771180261,down
ENSSSCT00000024527,8.73707571025772,1.46528755082015,-2.57596668239991,down
ENSSSCT00000024555,2.45443428243901,0.872559797273593,-1.49206463005732,down
ENSSSCT00000024569,0.967376261312219,0.460398126575557,-1.07119517261011,down
ENSSSCT00000024573,5.10167533688891,1.14767563970555,-2.15225613100959,down
ENSSSCT00000024574,0.183935684308132,1.4962581129451,3.0240857686939,up
ENSSSCT00000024579,3.72591962115768,2.17621510573662,-0.775775386179342,down
ENSSSCT00000024584,3.48491753894896,1.2070915623119,-1.52958940512012,down
ENSSSCT00000024614,1.10003598189671,0.439115678711909,-1.32487776250128,down
ENSSSCT00000024643,1.48905624171441,0.537142887245798,-1.47102042490123,down
ENSSSCT00000024730,7.63724699039012,1.18391671279019,-2.68948508901314,down
ENSSSCT00000024741,3.83915574355079,1.35011586643285,-1.50770586324533,down
ENSSSCT00000024746,1.29313504283778,0.812926295755146,-0.669676483594702,down
ENSSSCT00000024754,2.43304596505459,0.319837921895898,-2.92735066727872,down
ENSSSCT00000024844,6.77411376162051,3.02811057034155,-1.1616143292867,down
ENSSSCT00000024845,1.26313230005016,5.08465736213001,2.0091448045863,up
ENSSSCT00000024851,3.45494538742598,2.18156616828231,-0.663298673776401,down
ENSSSCT00000024902,2.91835781011934,1.00585418281986,-1.53673560317416,down
ENSSSCT00000024903,0.825613395376487,0.278302168052577,-1.56881423061154,down
ENSSSCT00000024917,0.921428839936874,0.398985584053132,-1.20753613311702,down
ENSSSCT00000024930,2.1242874850548,0.769688228463493,-1.46463293467734,down
ENSSSCT00000024953,3.10872567765412,1.37722124123779,-1.1745629777415,down
ENSSSCT00000024968,2.33178506268579,0.848165291365754,-1.45901745987767,down
ENSSSCT00000025010,4.74711574049474,2.51286101499937,-0.917720346134858,down
ENSSSCT00000025011,1.27676830545255,0.698300940807412,-0.870575922046698,down
ENSSSCT00000025080,1.58415547945167,6.97596045172482,2.13867792321903,up
ENSSSCT00000025087,2.15829017182037,1.46795648641681,-0.55607963729495,down
ENSSSCT00000025121,6.19495809961595,4.05442235746711,-0.611598139422576,down
ENSSSCT00000025125,5.00867218149667,2.22648735584065,-1.16965877125412,down
ENSSSCT00000025140,5.45614522219884,2.16638194313998,-1.33259442485626,down
ENSSSCT00000025163,5.67033851283003,0.918015663640741,-2.62684419006588,down
ENSSSCT00000025171,3.15817169244078,1.74858318584399,-0.852903173323211,down
ENSSSCT00000025189,13.8141394980395,2.54251748458212,-2.44181609700177,down
ENSSSCT00000025194,0.745868044376313,0.45431352297746,-0.715232169012973,down
ENSSSCT00000025212,2.18800141144162,1.12961893305947,-0.953777494469736,down
ENSSSCT00000025213,2.46721042387808,1.37150841831808,-0.847117288239842,down
ENSSSCT00000025216,0.279972123561332,6.93648997961493,4.63085071894144,up
ENSSSCT00000025221,5.93675893217167,2.09432993447359,-1.50318679423641,down
ENSSSCT00000025222,1.74878060153661,0.310873502493509,-2.4919497450462,down
ENSSSCT00000025252,2.59150197727894,1.25414190182432,-1.04708790114254,down
ENSSSCT00000025364,2.41426797575615,1.01013538022141,-1.25703716075005,down
ENSSSCT00000025388,0.667327903798743,3.90633290644653,2.54934716877022,up
ENSSSCT00000025399,1.83318618539296,0.90401362705103,-1.0199368939179,down
ENSSSCT00000025446,3.47299909590155,2.09900279428649,-0.726477947943068,down
ENSSSCT00000025453,0.904517452861716,0.201847420808437,-2.16388318794624,down
ENSSSCT00000025501,7.98509255830521,4.93112102198257,-0.695393469970812,down
ENSSSCT00000025515,3.39815868532948,1.3622660875945,-1.31874469583787,down
ENSSSCT00000025534,0.064710581992263,0.606481639104203,3.22839041155169,up
ENSSSCT00000025549,0.663240293083607,0.425130213394809,-0.641626863019051,down
ENSSSCT00000025578,2.28768681506056,1.55892546103418,-0.553337612097888,down
ENSSSCT00000025596,1.72120426813971,0.701707331004972,-1.29447698292248,down
ENSSSCT00000025616,2.39562053233822,1.05955052228734,-1.17694702148119,down
ENSSSCT00000025642,2.59805801935112,1.21174723797298,-1.10034485508007,down
ENSSSCT00000025696,1.64462453260626,0.853035464831407,-0.94708062686394,down
ENSSSCT00000025735,1.39327375367538,0.706605632802546,-0.979501594849725,down
ENSSSCT00000025739,1.73256339212607,0.396230439040481,-2.12849651988646,down
ENSSSCT00000025744,6.70440148654163,1.52466604558307,-2.13661526867267,down
ENSSSCT00000025781,2.59709005520554,1.57972447652753,-0.717223084452019,down
ENSSSCT00000025783,0.148613595507719,0.940471559513709,2.66181821343131,up
ENSSSCT00000025792,7.17633743285133,2.92371477055706,-1.29544515480887,down
ENSSSCT00000025813,4.58362534896729,0.338987352840246,-3.75718577310894,down
ENSSSCT00000025814,0.119286773248603,1.62151230960949,3.76483398780665,up
ENSSSCT00000025884,0.220272483167699,1.28057316909865,2.53942850030744,up
ENSSSCT00000025922,1.32446908182006,0.837231973176012,-0.661714853020861,down
ENSSSCT00000025953,0.384294251778374,2.3757857350602,2.62812142766046,up
ENSSSCT00000025989,2.98181519219141,1.31017239295815,-1.18643419003065,down
ENSSSCT00000026012,0.998331997956125,0.547996618677265,-0.865352676119127,down
ENSSSCT00000026023,2.32199502003935,1.18276855141669,-0.973197088749436,down
ENSSSCT00000026025,0.377183142534509,8.93141579649753,4.56555178350609,up
ENSSSCT00000026054,1.14548444691771,0.783443504734374,-0.548056721551128,down
ENSSSCT00000026121,1.20416497506244,11.9655835079959,3.3127857870608,up
ENSSSCT00000026136,1.08852204811869,0.471059580617008,-1.20838917812192,down
ENSSSCT00000026184,0.931687045745251,0.500325862489466,-0.896977405067659,down
ENSSSCT00000026209,1.65672837870699,0.791746118957358,-1.06522729603806,down
ENSSSCT00000026231,9.29149031422646,2.71812680719284,-1.77329725422426,down
ENSSSCT00000026254,3.63956577516996,1.4010148685293,-1.37729407069035,down
ENSSSCT00000026305,1.59494646269272,0.464460231148332,-1.77988102012244,down
ENSSSCT00000026311,0.962250379414307,6.41273367376743,2.73645525207726,up
ENSSSCT00000026331,4.87033914765999,1.17534115104023,-2.0509426683837,down
ENSSSCT00000026386,1.63174822118785,0.811989663929329,-1.00688519845947,down
ENSSSCT00000026412,1.63698016990193,1.1359382617836,-0.52715241882314,down
ENSSSCT00000026441,0.294034385550419,9.1225814818462,4.95538534731732,up
ENSSSCT00000026450,2.62807327717835,0.964705520709484,-1.4458449744735,down
ENSSSCT00000026460,0.92904226597206,0.436958827460191,-1.08824688438215,down
ENSSSCT00000026474,3.81385038806203,1.40964476217775,-1.43591660811968,down
ENSSSCT00000026530,0.419252868024567,0.236233382857573,-0.827607802246187,down
ENSSSCT00000026535,8.28877449721179,3.42231123963307,-1.27618784306832,down
ENSSSCT00000026593,5.30721238821172,1.54453086090361,-1.78078558741309,down
ENSSSCT00000026613,0.923990618114469,0.277954695461823,-1.73302844948224,down
ENSSSCT00000026659,4.11003973355611,0.971543504066886,-2.08080183733826,down
ENSSSCT00000026666,2.90578577584024,1.26886600733507,-1.19538861847555,down
ENSSSCT00000026700,1.31675919864557,0.428946526709753,-1.6181218230004,down
ENSSSCT00000026710,4.04390987855611,1.20279169180095,-1.74936403835682,down
ENSSSCT00000026721,6.33452565610392,2.42648680273002,-1.38436757753947,down
ENSSSCT00000026729,0.722559279742759,3.15334243218195,2.12569398745249,up
ENSSSCT00000026731,1.55211329541716,0.706108484333531,-1.13627211301541,down
ENSSSCT00000026742,3.09499042596303,1.51043484760785,-1.03497099165385,down
ENSSSCT00000026753,0.660479018502538,4.73988876769965,2.84326856630405,up
ENSSSCT00000026755,0.808819178459462,0.477817723240024,-0.759356839059197,down
ENSSSCT00000026768,1.94247367583021,0.716188998667795,-1.43948278473823,down
ENSSSCT00000026878,0.490988507852757,3.52101440958122,2.84222996925151,up
ENSSSCT00000026921,0.432412835808331,4.73556948128127,3.45305667505575,up
ENSSSCT00000026923,1.60268630698915,7.28422159597553,2.18428273661156,up
ENSSSCT00000026943,2.65698812941586,1.67241816589192,-0.667856163129489,down
ENSSSCT00000026956,2.97978594121754,36.0893693312058,3.59829333138985,up
ENSSSCT00000026958,2.1813503818339,0.65629223720053,-1.73281124935602,down
ENSSSCT00000026961,2.14703743369956,1.38754052475062,-0.629817437191373,down
ENSSSCT00000026979,1.87110212435545,0.616079072786292,-1.60270086714478,down
ENSSSCT00000027009,1.660703430745,0.555593877709339,-1.57969185215603,down
ENSSSCT00000027021,2.75216757799601,1.68765698334279,-0.705546611883185,down
ENSSSCT00000027039,1.87131464049746,0.582123684894758,-1.68465452901318,down
ENSSSCT00000027044,2.90978775700561,0.669396029988903,-2.11998202535103,down
ENSSSCT00000027095,3.16216146932022,1.54236017372487,-1.03577133345046,down
ENSSSCT00000027102,0.569912483076877,2.88767043603665,2.34109380155846,up
ENSSSCT00000027160,2.48940846273551,0.636665028261961,-1.96719654260005,down
ENSSSCT00000027179,1.37027001337624,0.287012119044324,-2.25527664513028,down
ENSSSCT00000027233,1.95147391165041,0.872850492044999,-1.16075771098278,down
ENSSSCT00000027237,3.55316988862946,1.70262830132791,-1.06134315384336,down
ENSSSCT00000027269,0.270153119612093,4.12136402032443,3.931272648786,up
ENSSSCT00000027287,4.92639785124084,3.23102394220819,-0.608541702075266,down
ENSSSCT00000027309,3.85718094480307,2.31755738179169,-0.734941766197189,down
ENSSSCT00000027313,4.78263331642406,0.62040729950958,-2.94651761854816,down
ENSSSCT00000027327,2.76685343444322,1.7117457539348,-0.692777789874101,down
ENSSSCT00000027403,3.24601158450398,0.897736714174596,-1.85430384628293,down
ENSSSCT00000027404,4.08091903659089,1.41978992028692,-1.52321661188194,down
ENSSSCT00000027444,1.29907773422789,0.861501397173063,-0.592562720059637,down
ENSSSCT00000027452,6.82508784469778,0.698881372273673,-3.28772811560779,down
ENSSSCT00000027464,1.10578690518495,9.78284219264605,3.14518027743735,up
ENSSSCT00000027484,2.33224866442162,0.443691823146816,-2.39409174602221,down
ENSSSCT00000027492,3.76688282886674,2.38413123921368,-0.659907504110592,down
ENSSSCT00000027504,0.331331300892069,3.84198217409404,3.53550441877364,up
ENSSSCT00000027516,1.51930788396545,0.553266805053957,-1.45736698547269,down
ENSSSCT00000027534,3.72550181927831,1.49511771279081,-1.31717569306071,down
ENSSSCT00000027576,3.60920108934638,0.894973870912976,-2.01176205821203,down
ENSSSCT00000027579,2.56875569368588,0.907464906930578,-1.50115592849879,down
ENSSSCT00000027642,1.05188428774316,0.411532271799976,-1.35389853569189,down
ENSSSCT00000027684,2.12911104731495,1.10603438539885,-0.944854959823105,down
ENSSSCT00000027723,0.651461209201278,3.24368330619421,2.31588178812628,up
ENSSSCT00000027726,4.80033438712712,0.995320477401554,-2.26990187573606,down
ENSSSCT00000027762,1.81799297122141,0.897261109719871,-1.0187468353065,down
ENSSSCT00000027780,0.142222289536605,0.787918624804411,2.4698990512319,up
ENSSSCT00000027799,2.84663388818627,0.926053488563326,-1.62008952622021,down
ENSSSCT00000027813,4.70708091742629,2.31164649722215,-1.02591185983408,down
ENSSSCT00000027814,3.736515316825,1.24435171841005,-1.58629911260515,down
ENSSSCT00000027862,1.45214340211547,0.968611063251953,-0.584194543163276,down
ENSSSCT00000027869,1.37815463503854,10.5019702458787,2.92985033435497,up
ENSSSCT00000027910,1.10563432864689,0.250208121430046,-2.14367379214008,down
ENSSSCT00000027919,2.17559870656019,0.983714440019147,-1.14510098805264,down
ENSSSCT00000027923,2.5977575172141,1.77516175715427,-0.54931627884986,down
ENSSSCT00000027928,0.59392316580437,2.41828905065651,2.02563848505016,up
ENSSSCT00000027937,4.19865549578222,0.592807620433401,-2.82429151988676,down
ENSSSCT00000027953,2.79166178974644,1.0485864886549,-1.41267830787189,down
ENSSSCT00000027967,3.72103146915182,2.49086536542118,-0.579055547433486,down
ENSSSCT00000027979,2.15969410870704,0.219236387409947,-3.30026781643598,down
ENSSSCT00000027990,3.99555204258419,24.6128595717416,2.62294553179426,up
ENSSSCT00000027994,3.55081791025389,0.562537074213604,-2.65813129338361,down
ENSSSCT00000028022,0.654362550531793,0.231455042292001,-1.49935819218756,down
ENSSSCT00000028035,4.61243685841305,2.69280218237236,-0.776420910641117,down
ENSSSCT00000028045,7.86833204434388,2.58756518072864,-1.60446263622952,down
ENSSSCT00000028071,0.738029318496705,0.228821520887264,-1.68945538366242,down
ENSSSCT00000028077,5.29880977541418,2.03527757954332,-1.38044276768495,down
ENSSSCT00000028079,4.01924987985579,2.69272108210735,-0.577861473549314,down
ENSSSCT00000028081,2.84198168952961,0.53385100221625,-2.41238821243506,down
ENSSSCT00000028105,0.909043005169917,0.483955060977779,-0.909475459137928,down
ENSSSCT00000028136,5.48081350697282,1.78311313742815,-1.61999180164858,down
ENSSSCT00000028157,4.81010367949159,2.13465777722162,-1.1720631916643,down
ENSSSCT00000028167,1.26459342023899,0.867246375703786,-0.544159806716998,down
ENSSSCT00000028239,0.708750454132018,3.73070339274538,2.39609800456647,up
ENSSSCT00000028257,0.917220929514647,0.631207288078521,-0.539155412119462,down
ENSSSCT00000028285,0.55142272518577,0.362206602594546,-0.606345879658425,down
ENSSSCT00000028289,2.13821322682267,0.505014365191231,-2.08200939742963,down
ENSSSCT00000028296,1.34991190590128,0.84713760285111,-0.67219702674073,down
ENSSSCT00000028302,3.22994557450802,13.3679292826148,2.04919424614383,up
ENSSSCT00000028340,0.479774943602446,2.17089861091548,2.17786262876377,up
ENSSSCT00000028356,2.19602438005065,0.538066531606416,-2.0290375937856,down
ENSSSCT00000028362,0.727378920734822,0.0382956924553761,-4.24745308709593,down
ENSSSCT00000028421,0.900168568566757,0.495953479792482,-0.859990387794376,down
ENSSSCT00000028428,3.48404117860197,1.67448558893109,-1.05704371566775,down
ENSSSCT00000028498,6.52313457988205,4.19569202302332,-0.636656609858366,down
ENSSSCT00000028521,3.38297164758069,1.39809463093358,-1.27482907230967,down
ENSSSCT00000028534,5.15038896910716,0.86232136269443,-2.57838386590048,down
ENSSSCT00000028535,3.29708418908617,0.373198022408371,-3.14317747941712,down
ENSSSCT00000028536,1.03579727014025,0.393554192151273,-1.39610744866667,down
ENSSSCT00000028566,7.96779615143965,4.17468941517795,-0.932511868644892,down
ENSSSCT00000028572,0.910924339732528,3.81560244377949,2.06650772590402,up
ENSSSCT00000028617,4.04977424758282,1.91678381862056,-1.07915385386292,down
ENSSSCT00000028622,2.050582018923,0.452254850855148,-2.18082556726268,down
ENSSSCT00000028641,0.705265210545025,4.38496884539807,2.63632881150859,up
ENSSSCT00000028650,3.08039551878064,0.650710722960088,-2.243027369996,down
ENSSSCT00000028667,6.62108520716898,0.49746761177393,-3.73439319115903,down
ENSSSCT00000028674,5.22073315373613,1.08217592143924,-2.27031737376418,down
ENSSSCT00000028695,0.456459536424285,1.86250071398277,2.02868209761431,up
ENSSSCT00000028723,6.53381229769013,1.32602226828857,-2.30082000659668,down
ENSSSCT00000028732,2.23665823604006,0.844596707994809,-1.40501029873496,down
ENSSSCT00000028758,3.43464991666322,0.793697023949058,-2.11350275598712,down
ENSSSCT00000028767,2.77036170901899,1.87610871009236,-0.562330925904024,down
ENSSSCT00000028776,2.77621780747636,1.25877001937022,-1.14110603572391,down
ENSSSCT00000028813,1.55949942378491,1.07174790924565,-0.541117416891214,down
ENSSSCT00000028816,3.11285232683177,1.77625349135681,-0.809399652036846,down
ENSSSCT00000028847,10.8641010744297,4.91695052588415,-1.14373306288905,down
ENSSSCT00000028855,0.880030571537392,3.64251772687628,2.04931044563473,up
ENSSSCT00000028863,2.50788382026604,0.87636554628978,-1.51686584369058,down
ENSSSCT00000028915,3.36610680278409,1.47558683242014,-1.18979213234872,down
ENSSSCT00000028972,0.370968608546231,2.22030247352538,2.58138721350773,up
ENSSSCT00000029073,7.10154832362669,0.603150409858387,-3.55754388190983,down
ENSSSCT00000029086,0.142948302146717,2.0697696951555,3.85590485715695,up
ENSSSCT00000029102,3.3694478041987,0.627438924113959,-2.42496524051678,down
